"","sActivity","P","id"
"AZD7762 + SB216763",0.00387119117341876,0.958972549019608,NA
"AZD7762 + SCH772984",-0.0601888845198551,0.658638431372549,NA
"AZD7762 + Sorafenib",0.0518373272629665,0.78393568627451,NA
"AZD7762 + Taselisib",-0.133403656705263,0.395124705882353,NA
"AZD7762 + Temozolomide",0.0768085052336692,0.41245568627451,NA
"AZD7762 + Tozasertib",0.0248442057827729,0.866294117647059,NA
"AZD7762 + Trametinib",-0.107071080494951,0.589559215686275,NA
"AZD7762 + Uprosertib",-0.0699251758854909,0.537921568627451,NA
"AZD7762 + Venetoclax",0.010121883942876,0.919021960784314,NA
"AZD7762 + Vorinostat",0.0195797353596113,0.882750588235294,NA
"AZD7762 + Wee1 Inhibitor",0.128361886620332,0.458865098039216,NA
"AZD7762 + ZM447439",0.0291160347294075,0.855383529411765,NA
"Bortezomib + 5-Fluorouracil",-0.155397336815516,0.171505098039216,NA
"Bortezomib + Afatinib",0.014127183012958,0.93154431372549,NA
"Bortezomib + Alisertib",-0.144537910628785,0.381841568627451,NA
"Bortezomib + Alpelisib",-0.257856125907855,0.0596705882352941,NA
"Bortezomib + Axitinib",0.153442666204051,0.23125568627451,NA
"Bortezomib + AZD6482",0.0748388913945678,0.566027450980392,NA
"Bortezomib + AZD7762",-0.35457820558216,0.0666109803921569,NA
"Bortezomib + AZD8055",-0.208938341402405,0.143905882352941,NA
"Bortezomib + BI-2536",-0.067800947579113,0.777660392156863,NA
"Bortezomib + Camptothecin",0.0365013008291057,0.764645490196078,NA
"Bortezomib + Cisplatin",0.0937767971076474,0.373305098039216,NA
"Bortezomib + Crizotinib",0.111757782390355,0.505065098039216,NA
"Bortezomib + Dabrafenib",-0.0395116360843087,0.673673725490196,NA
"Bortezomib + Docetaxel",-0.247714024125036,0.0963749019607843,NA
"Bortezomib + Doramapimod",0.117683886112456,0.380284705882353,NA
"Bortezomib + Entinostat",0.0201471376165836,0.84284,NA
"Bortezomib + Gemcitabine",0.0564037438137191,0.763069803921569,NA
"Bortezomib + GSK269962A",0.0319008610688855,0.80534431372549,NA
"Bortezomib + JQ1",0.24939280145859,0.144707450980392,NA
"Bortezomib + KU-55933",-0.197651300620183,0.043921568627451,NA
"Bortezomib + Lapatinib",0.0668994570863812,0.719226666666667,NA
"Bortezomib + Linsitinib",0.0990578248404645,0.470468235294118,NA
"Bortezomib + Luminespib",-0.228218780480061,0.20763137254902,NA
"Bortezomib + MK-1775",-0.157582758921247,0.339337254901961,NA
"Bortezomib + MK-2206",0.098547395010848,0.461974117647059,NA
"Bortezomib + Navitoclax",0.141175448127432,0.515993725490196,NA
"Bortezomib + Nilotinib",-0.0381215827020437,0.847610196078431,NA
"Bortezomib + NU7441",-0.0165271712195641,0.895318431372549,NA
"Bortezomib + Nutlin-3a (-)",0.117386396316458,0.24074431372549,NA
"Bortezomib + Olaparib",-0.196908246794016,0.0839003921568627,NA
"Bortezomib + OSI-027",-0.197087882125364,0.154166274509804,NA
"Bortezomib + Paclitaxel",-0.180165103368113,0.315773333333333,NA
"Bortezomib + Palbociclib",-0.0793425881193312,0.359810196078431,NA
"Bortezomib + PD173074",-0.286700843898753,0.0290650980392157,NA
"Bortezomib + PF-4708671",-0.209778483747749,0.091643137254902,NA
"Bortezomib + Pictilisib",-0.0212546089862998,0.857741960784314,NA
"Bortezomib + Ribociclib",-0.00577234849962329,0.951091764705882,NA
"Bortezomib + RO-3306",-0.0394959423128697,0.745890980392157,NA
"Bortezomib + Sapitinib",-0.206960540400076,0.180878431372549,NA
"Bortezomib + SB216763",0.0622618023248273,0.527690196078431,NA
"Bortezomib + SCH772984",0.0552996092572698,0.665810980392157,NA
"Bortezomib + Sorafenib",0.126255291001804,0.533165490196078,NA
"Bortezomib + Taselisib",-0.0220627616864258,0.88196862745098,NA
"Bortezomib + Temozolomide",0.00938986970802087,0.915812549019608,NA
"Bortezomib + Tozasertib",-0.00248380232059885,0.981879215686275,NA
"Bortezomib + Trametinib",-0.197892879125456,0.324442352941176,NA
"Bortezomib + Uprosertib",0.0204060412350558,0.853820392156863,NA
"Bortezomib + Venetoclax",-0.101672762781559,0.232030588235294,NA
"Bortezomib + Vorinostat",0.065112752691071,0.678315294117647,NA
"Bortezomib + Wee1 Inhibitor",-0.143327569270841,0.451736470588235,NA
"Bortezomib + ZM447439",0.0212112119901483,0.901602352941177,NA
"Cisplatin + 5-Fluorouracil",-0.22970087703012,0.0744392156862745,NA
"Cisplatin + Afatinib",0.0108034102208852,0.95343137254902,NA
"Cisplatin + Alisertib",-0.417567134724207,0.0173090196078431,NA
"Cisplatin + Alpelisib",-0.301652607657435,0.039198431372549,NA
"Cisplatin + Axitinib",-0.139687043743784,0.226538039215686,NA
"Cisplatin + AZD6482",-0.110438375728542,0.393586666666667,NA
"Cisplatin + AZD7762",0.358184683065859,0.0619952941176471,NA
"Cisplatin + AZD8055",-0.230334521979274,0.117465882352941,NA
"Cisplatin + BI-2536",-0.320515436740417,0.187952156862745,NA
"Cisplatin + Bortezomib",-0.096357124027387,0.742754509803922,NA
"Cisplatin + Camptothecin",-0.0293858999572622,0.799092549019608,NA
"Cisplatin + Crizotinib",-0.194904720128746,0.251691764705882,NA
"Cisplatin + Dabrafenib",-0.0796611887607053,0.392805490196078,NA
"Cisplatin + Docetaxel",-0.714571167033721,0.0023356862745098,NA
"Cisplatin + Doramapimod",0.0974163343099144,0.462774901960784,NA
"Cisplatin + Entinostat",0.111749440676442,0.405278431372549,NA
"Cisplatin + Gemcitabine",0.914518482256655,0.0063356862745098,"Cisplatin + Gemcitabine"
"Cisplatin + GSK269962A",-0.142439302658531,0.29312862745098,NA
"Cisplatin + JQ1",0.135752681605827,0.384241568627451,NA
"Cisplatin + KU-55933",-0.272747038585583,0.0118517647058824,NA
"Cisplatin + Lapatinib",0.127558735752593,0.556666666666667,NA
"Cisplatin + Linsitinib",0.00405577081228835,0.960580392156863,NA
"Cisplatin + Luminespib",-0.218348361492876,0.26740862745098,NA
"Cisplatin + MK-1775",0.0034303536529857,0.972330980392157,NA
"Cisplatin + MK-2206",-0.0642356121648353,0.624136470588235,NA
"Cisplatin + Navitoclax",0.1452982311984,0.474461176470588,NA
"Cisplatin + Nilotinib",-0.316084003560345,0.124517647058824,NA
"Cisplatin + NU7441",-0.312704357115716,0.0776,NA
"Cisplatin + Nutlin-3a (-)",0.0677248858952703,0.491745098039216,NA
"Cisplatin + Olaparib",-0.241305076417757,0.0274956862745098,NA
"Cisplatin + OSI-027",-0.226887691463626,0.0713301960784314,NA
"Cisplatin + Paclitaxel",-0.740989534607025,0.00389411764705882,NA
"Cisplatin + Palbociclib",-0.107071243578379,0.276837647058824,NA
"Cisplatin + PD173074",-0.320385382850822,0.00952627450980392,NA
"Cisplatin + PF-4708671",-0.283970014866206,0.0306439215686275,NA
"Cisplatin + Pictilisib",-0.120156985930476,0.372541176470588,NA
"Cisplatin + Ribociclib",-0.114326230109391,0.227330196078431,NA
"Cisplatin + RO-3306",-0.0780691235764114,0.536313725490196,NA
"Cisplatin + Sapitinib",-0.332804561862419,0.0407709803921569,NA
"Cisplatin + SB216763",-0.0144274504142456,0.854566274509804,NA
"Cisplatin + SCH772984",-0.101339830951113,0.43369568627451,NA
"Cisplatin + Sorafenib",-0.0799217830416825,0.659457254901961,NA
"Cisplatin + Taselisib",-0.0766228611514279,0.624912941176471,NA
"Cisplatin + Temozolomide",-0.00857825169428951,0.900795294117647,NA
"Cisplatin + Tozasertib",-0.227564961185257,0.132279215686275,NA
"Cisplatin + Trametinib",-0.315539137986771,0.10727137254902,NA
"Cisplatin + Uprosertib",-0.0850807922053935,0.483909803921569,NA
"Cisplatin + Venetoclax",-0.110459181757614,0.167630588235294,NA
"Cisplatin + Vorinostat",-0.0555589728913512,0.705156862745098,NA
"Cisplatin + Wee1 Inhibitor",-0.051566457358874,0.79988862745098,NA
"Cisplatin + ZM447439",-0.0156064199827975,0.926020392156863,NA
"Crizotinib + 5-Fluorouracil",-0.0390949942026779,0.770726274509804,NA
"Crizotinib + Afatinib",-0.29101951373906,0.184782745098039,NA
"Crizotinib + Alisertib",-0.156383790953622,0.314225882352941,NA
"Crizotinib + Alpelisib",0.0138415488697519,0.907829019607843,NA
"Crizotinib + Axitinib",-0.303240902138059,0.0282721568627451,NA
"Crizotinib + AZD6482",-0.188353623091391,0.170771764705882,NA
"Crizotinib + AZD7762",-0.0454865387418732,0.76994431372549,NA
"Crizotinib + AZD8055",-0.0668567534385431,0.632010980392157,NA
"Crizotinib + BI-2536",-0.280468438695389,0.220147450980392,NA
"Crizotinib + Bortezomib",-0.0564116320713171,0.841341176470588,NA
"Crizotinib + Camptothecin",-0.360558633401708,0.0235145098039216,NA
"Crizotinib + Cisplatin",-0.0761113145275934,0.344917647058824,NA
"Crizotinib + Dabrafenib",0.0303705572506087,0.791927843137255,NA
"Crizotinib + Docetaxel",-0.525607658021821,0.0149827450980392,NA
"Crizotinib + Doramapimod",0.0302885553135167,0.785546666666667,NA
"Crizotinib + Entinostat",-0.112535132679828,0.364676078431373,NA
"Crizotinib + Gemcitabine",-0.233402886079182,0.185541176470588,NA
"Crizotinib + GSK269962A",-0.208497672292917,0.143140392156863,NA
"Crizotinib + JQ1",-0.277289201520689,0.0854462745098039,NA
"Crizotinib + KU-55933",-0.0610346154897383,0.545706666666667,NA
"Crizotinib + Lapatinib",0.115724776744005,0.617805490196078,NA
"Crizotinib + Linsitinib",-0.243186219839856,0.0400023529411765,NA
"Crizotinib + Luminespib",-0.10292796010418,0.578534901960784,NA
"Crizotinib + MK-1775",-0.158162274470653,0.353552941176471,NA
"Crizotinib + MK-2206",-0.286075821383781,0.0384243137254902,NA
"Crizotinib + Navitoclax",0.0783983716957144,0.701155294117647,NA
"Crizotinib + Nilotinib",0.0557031352457875,0.808469019607843,NA
"Crizotinib + NU7441",-0.124936361837287,0.367065098039216,NA
"Crizotinib + Nutlin-3a (-)",-0.0734038711349523,0.348022745098039,NA
"Crizotinib + Olaparib",-0.16224559093205,0.177003137254902,NA
"Crizotinib + OSI-027",0.00375766076265078,0.967647058823529,NA
"Crizotinib + Paclitaxel",-0.623389775312591,0.0157874509803922,NA
"Crizotinib + Palbociclib",0.0362321349876366,0.755296470588235,NA
"Crizotinib + PD173074",0.10176465048293,0.421781960784314,NA
"Crizotinib + PF-4708671",-0.118615823909203,0.310267450980392,NA
"Crizotinib + Pictilisib",-0.349515786728309,0.0353247058823529,NA
"Crizotinib + Ribociclib",-0.113322209635288,0.212407058823529,NA
"Crizotinib + RO-3306",-0.450874565395491,0.0126243137254902,NA
"Crizotinib + Sapitinib",0.256290085749743,0.16287137254902,NA
"Crizotinib + SB216763",-0.061343896341547,0.363867450980392,NA
"Crizotinib + SCH772984",-0.203084061445324,0.10096862745098,NA
"Crizotinib + Sorafenib",-0.177628281667875,0.376389803921569,NA
"Crizotinib + Taselisib",-0.358649613971013,0.0689803921568627,NA
"Crizotinib + Temozolomide",-0.0424780530834468,0.461176470588235,NA
"Crizotinib + Tozasertib",-0.382013343243628,0.0188541176470588,NA
"Crizotinib + Trametinib",-0.0702963459310083,0.708349803921569,NA
"Crizotinib + Uprosertib",-0.289174908468429,0.0627717647058823,NA
"Crizotinib + Venetoclax",-0.0447465070984934,0.619456470588235,NA
"Crizotinib + Vorinostat",0.0407034703019567,0.800689411764706,NA
"Crizotinib + Wee1 Inhibitor",-0.186311890300836,0.379523921568627,NA
"Crizotinib + ZM447439",-0.192486431992759,0.367892549019608,NA
"Docetaxel + 5-Fluorouracil",-0.106355584504791,0.368623529411765,NA
"Docetaxel + Afatinib",0.0163035820436703,0.912618039215686,NA
"Docetaxel + Alisertib",-0.197251008324448,0.280712941176471,NA
"Docetaxel + Alpelisib",-0.0806481735084689,0.497236862745098,NA
"Docetaxel + Axitinib",-0.108095557700439,0.401345882352941,NA
"Docetaxel + AZD6482",0.127413561553376,0.417893333333333,NA
"Docetaxel + AZD7762",-0.13970553276134,0.318162352941176,NA
"Docetaxel + AZD8055",-0.0831772939130219,0.532378823529412,NA
"Docetaxel + BI-2536",-0.124960968349778,0.568413333333333,NA
"Docetaxel + Bortezomib",-0.0846191466684083,0.752119215686274,NA
"Docetaxel + Camptothecin",-0.0070828926200291,0.949541960784314,NA
"Docetaxel + Cisplatin",0.021950365204309,0.826563921568627,NA
"Docetaxel + Crizotinib",-0.17962391171825,0.285377254901961,NA
"Docetaxel + Dabrafenib",0.00563343133899276,0.944047843137255,NA
"Docetaxel + Doramapimod",0.10104482320365,0.452560784313725,NA
"Docetaxel + Entinostat",-0.15977721832003,0.206066666666667,NA
"Docetaxel + Gemcitabine",-0.0992867492132769,0.559002352941177,NA
"Docetaxel + GSK269962A",-0.0626860687186799,0.632788235294118,NA
"Docetaxel + JQ1",-0.0806532803567829,0.592628235294118,NA
"Docetaxel + KU-55933",-0.162687601380279,0.140141176470588,NA
"Docetaxel + Lapatinib",-0.00111550936335505,0.993585098039216,NA
"Docetaxel + Linsitinib",0.00749984002927716,0.947216470588235,NA
"Docetaxel + Luminespib",-0.208612428366911,0.242323137254902,NA
"Docetaxel + MK-1775",-0.158824467147136,0.338547450980392,NA
"Docetaxel + MK-2206",-0.0105919483330892,0.941684705882353,NA
"Docetaxel + Navitoclax",0.155559046785526,0.413990588235294,NA
"Docetaxel + Nilotinib",-0.14885575101828,0.508225098039216,NA
"Docetaxel + NU7441",-0.0459676566301549,0.720044705882353,NA
"Docetaxel + Nutlin-3a (-)",0.00850776506128287,0.938558431372549,NA
"Docetaxel + Olaparib",-0.152581451866469,0.166074509803922,NA
"Docetaxel + OSI-027",-0.134635701645027,0.27061568627451,NA
"Docetaxel + Paclitaxel",-0.141127846226625,0.385061176470588,NA
"Docetaxel + Palbociclib",-0.0484303817879228,0.621836078431373,NA
"Docetaxel + PD173074",-0.178528343319768,0.136964705882353,NA
"Docetaxel + PF-4708671",-0.170542663616875,0.133847058823529,NA
"Docetaxel + Pictilisib",-0.00626677917766824,0.958193725490196,NA
"Docetaxel + Ribociclib",0.00108963915870766,0.991985098039216,NA
"Docetaxel + RO-3306",-0.0922608818172465,0.512833725490196,NA
"Docetaxel + Sapitinib",-0.0665549123652826,0.64049568627451,NA
"Docetaxel + SB216763",0.0417196753736351,0.7044,NA
"Docetaxel + SCH772984",0.041764541966379,0.766908235294118,NA
"Docetaxel + Sorafenib",-0.0133124951280505,0.936219607843137,NA
"Docetaxel + Taselisib",0.0125653056606735,0.935458823529412,NA
"Docetaxel + Temozolomide",-0.0100912342954483,0.909443137254902,NA
"Docetaxel + Tozasertib",-0.155964707581035,0.352798431372549,NA
"Docetaxel + Trametinib",-0.0160491635849985,0.926821960784314,NA
"Docetaxel + Uprosertib",0.0232622685800538,0.845183529411765,NA
"Docetaxel + Venetoclax",-0.115119780497071,0.20684,NA
"Docetaxel + Vorinostat",-0.12617352351462,0.382642352941176,NA
"Docetaxel + Wee1 Inhibitor",-0.127062856982614,0.493324705882353,NA
"Docetaxel + ZM447439",-0.0276070254784815,0.863225098039216,NA
"Gemcitabine + 5-Fluorouracil",-0.193201798823539,0.105710588235294,NA
"Gemcitabine + Afatinib",-0.224352270242324,0.228916078431373,NA
"Gemcitabine + Alisertib",-0.402013728308044,0.0298847058823529,NA
"Gemcitabine + Alpelisib",-0.200271701014971,0.147883137254902,NA
"Gemcitabine + Axitinib",-0.232192838050642,0.0814894117647059,NA
"Gemcitabine + AZD6482",-0.0324157513825547,0.803769411764706,NA
"Gemcitabine + AZD7762",0.377862296637447,0.0822807843137255,NA
"Gemcitabine + AZD8055",-0.253081766541289,0.0768439215686274,NA
"Gemcitabine + BI-2536",-0.249147266395129,0.257238431372549,NA
"Gemcitabine + Bortezomib",-0.0538923129029219,0.832877647058824,NA
"Gemcitabine + Camptothecin",-0.127933793841482,0.286152156862745,NA
"Gemcitabine + Cisplatin",0.157144988964693,0.202106666666667,NA
"Gemcitabine + Crizotinib",-0.161255603453143,0.289277647058824,NA
"Gemcitabine + Dabrafenib",-0.0610488845132987,0.526124705882353,NA
"Gemcitabine + Docetaxel",-0.906662947684338,0.000775686274509804,NA
"Gemcitabine + Doramapimod",0.125511430873629,0.356665882352941,NA
"Gemcitabine + Entinostat",0.115968933052036,0.355096470588235,NA
"Gemcitabine + GSK269962A",-0.260514528275249,0.101767058823529,NA
"Gemcitabine + JQ1",0.274093003401101,0.174649411764706,NA
"Gemcitabine + KU-55933",-0.218564867692202,0.0564925490196078,NA
"Gemcitabine + Lapatinib",-0.0189514307415955,0.898421176470588,NA
"Gemcitabine + Linsitinib",-0.0837212090960026,0.472828235294118,NA
"Gemcitabine + Luminespib",-0.253161081528465,0.161300392156863,NA
"Gemcitabine + MK-1775",-0.162598595935677,0.304005490196078,NA
"Gemcitabine + MK-2206",-0.00139856287307568,0.987243137254902,NA
"Gemcitabine + Navitoclax",0.256499010444595,0.176207058823529,NA
"Gemcitabine + Nilotinib",-0.353317375747177,0.0791301960784314,NA
"Gemcitabine + NU7441",-0.223438199048614,0.128338823529412,NA
"Gemcitabine + Nutlin-3a (-)",0.0455717975416409,0.638918431372549,NA
"Gemcitabine + Olaparib",-0.225601167672789,0.0266972549019608,NA
"Gemcitabine + OSI-027",-0.253349887108306,0.0524917647058824,NA
"Gemcitabine + Paclitaxel",-1,0.00156862745098039,NA
"Gemcitabine + Palbociclib",-0.0862147827468067,0.332263529411765,NA
"Gemcitabine + PD173074",-0.25108871783442,0.0250752941176471,NA
"Gemcitabine + PF-4708671",-0.322579932410307,0.0180674509803922,NA
"Gemcitabine + Pictilisib",-0.192645842939606,0.215421176470588,NA
"Gemcitabine + Ribociclib",-0.0362523576756852,0.750561568627451,NA
