"","sActivity","P","id"
"AZD7762 + Navitoclax",-0.00910626250633157,0.962267450980392,NA
"AZD7762 + Nilotinib",-0.0103280457557165,0.957616470588235,NA
"AZD7762 + NU7441",0.0135558892944164,0.949857254901961,NA
"AZD7762 + Nutlin-3a (-)",-0.109930961571656,0.410112941176471,NA
"AZD7762 + Olaparib",0.29637794616666,0.0692376470588235,NA
"AZD7762 + OSI-027",-0.0791676596932506,0.565352941176471,NA
"AZD7762 + Paclitaxel",-0.085550924078857,0.664516862745098,NA
"AZD7762 + Palbociclib",-0.102537063725457,0.457834509803922,NA
"AZD7762 + PD173074",0.0490419322699623,0.813513725490196,NA
"AZD7762 + PF-4708671",-0.0198996091751953,0.90757568627451,NA
"AZD7762 + Pictilisib",-0.143606339614474,0.337378039215686,NA
"AZD7762 + Ribociclib",-0.0905202052725734,0.597720784313725,NA
"AZD7762 + RO-3306",-0.0995466169334246,0.583439215686275,NA
"AZD7762 + Sapitinib",-0.0656283660120479,0.615807058823529,NA
"AZD7762 + SB216763",0.0124783569787083,0.926297254901961,NA
"AZD7762 + SCH772984",0.0244980217678242,0.82768862745098,NA
"AZD7762 + Sorafenib",-0.0292250746100215,0.903660392156863,NA
"AZD7762 + Taselisib",-0.114184597340932,0.548115294117647,NA
"AZD7762 + Temozolomide",-0.00250656266113289,0.979490980392157,NA
"AZD7762 + Tozasertib",0.0220167026757785,0.913003137254902,NA
"AZD7762 + Trametinib",-0.135868485883271,0.445309019607843,NA
"AZD7762 + Uprosertib",-0.0411235733800251,0.810392156862745,NA
"AZD7762 + Venetoclax",0.101572131476117,0.592101176470588,NA
"AZD7762 + Vorinostat",-0.0800862671852843,0.760254901960784,NA
"AZD7762 + Wee1 Inhibitor",0.153977957881195,0.505796862745098,NA
"AZD7762 + ZM447439",-0.0502478813659897,0.746110588235294,NA
"Bortezomib + 5-Fluorouracil",-0.238147414390561,0.113269019607843,NA
"Bortezomib + Afatinib",-0.0790429060489525,0.712531764705882,NA
"Bortezomib + Alisertib",-0.127932863767782,0.471929411764706,NA
"Bortezomib + Alpelisib",0.0699193631038426,0.621223529411765,NA
"Bortezomib + Axitinib",-0.0310005388554345,0.839309803921569,NA
"Bortezomib + AZD6482",-0.0188516908582471,0.892021176470588,NA
"Bortezomib + AZD7762",-0.410520549964008,0.0173309803921569,NA
"Bortezomib + AZD8055",-0.230910130570823,0.194642352941176,NA
"Bortezomib + BI-2536",-0.102861330550561,0.602418823529412,NA
"Bortezomib + Camptothecin",0.155086349440185,0.290993725490196,NA
"Bortezomib + Cisplatin",0.0980568779364425,0.396880784313725,NA
"Bortezomib + Crizotinib",-0.0521938957172394,0.767303529411765,NA
"Bortezomib + Dabrafenib",-0.0136659063919771,0.914477647058824,NA
"Bortezomib + Docetaxel",-0.38224808747594,0.0377882352941177,NA
"Bortezomib + Doramapimod",0.142831522484774,0.520767843137255,NA
"Bortezomib + Entinostat",0.0094313557420941,0.946778039215686,NA
"Bortezomib + Gemcitabine",0.120476949562641,0.56695137254902,NA
"Bortezomib + GSK269962A",-0.0430183325193117,0.776622745098039,NA
"Bortezomib + JQ1",0.303279594284832,0.14845568627451,NA
"Bortezomib + KU-55933",-0.103334682155073,0.290218039215686,NA
"Bortezomib + Lapatinib",0.0810763751916217,0.728861960784314,NA
"Bortezomib + Linsitinib",0.0741666062049667,0.576299607843137,NA
"Bortezomib + Luminespib",-0.417082115131544,0.0330125490196078,NA
"Bortezomib + MK-1775",-0.426248939760555,0.0464611764705882,NA
"Bortezomib + MK-2206",0.0898218241818952,0.613461176470588,NA
"Bortezomib + Navitoclax",0.082910303963448,0.703137254901961,NA
"Bortezomib + Nilotinib",-0.176901251702721,0.36092,NA
"Bortezomib + NU7441",0.0505837208943722,0.811147450980392,NA
"Bortezomib + Nutlin-3a (-)",0.217405512581514,0.168776470588235,NA
"Bortezomib + Olaparib",-0.206260509164998,0.0510901960784314,NA
"Bortezomib + OSI-027",-0.310102189516293,0.0653435294117647,NA
"Bortezomib + Paclitaxel",-0.247647658993523,0.200115294117647,NA
"Bortezomib + Palbociclib",-0.181811665073937,0.154792941176471,NA
"Bortezomib + PD173074",-0.166896192739957,0.234491764705882,NA
"Bortezomib + PF-4708671",-0.205238644343685,0.122857254901961,NA
"Bortezomib + Pictilisib",0.0489169093869108,0.766526274509804,NA
"Bortezomib + Ribociclib",0.0261415129985002,0.829970196078431,NA
"Bortezomib + RO-3306",-0.00681605703642592,0.960730980392157,NA
"Bortezomib + Sapitinib",-0.138991507753023,0.151612549019608,NA
"Bortezomib + SB216763",-0.00167119299955907,0.986669019607843,NA
"Bortezomib + SCH772984",0.00383646332009052,0.970922352941176,NA
"Bortezomib + Sorafenib",-0.0584523892323879,0.768078431372549,NA
"Bortezomib + Taselisib",-0.0634172540400417,0.746914509803922,NA
"Bortezomib + Temozolomide",0.00510167553497673,0.958392941176471,NA
"Bortezomib + Tozasertib",-0.138881170356765,0.464020392156863,NA
"Bortezomib + Trametinib",-0.304561222379651,0.0353945098039216,NA
"Bortezomib + Uprosertib",-0.0139056103592025,0.931033725490196,NA
"Bortezomib + Venetoclax",-0.0876958895662368,0.415539607843137,NA
"Bortezomib + Vorinostat",-0.0448058820385116,0.837789019607843,NA
"Bortezomib + Wee1 Inhibitor",-0.286070119329843,0.110045490196078,NA
"Bortezomib + ZM447439",0.109370002447856,0.522259607843137,NA
"Cisplatin + 5-Fluorouracil",-0.346296074781254,0.055798431372549,NA
"Cisplatin + Afatinib",0.00148236593678517,0.994580392156863,NA
"Cisplatin + Alisertib",-0.321180947247237,0.0393176470588235,NA
"Cisplatin + Alpelisib",-0.234809890629004,0.0942964705882353,NA
"Cisplatin + Axitinib",-0.230636415599006,0.203872156862745,NA
"Cisplatin + AZD6482",-0.0225127439993687,0.866667450980392,NA
"Cisplatin + AZD7762",-0.12136593135174,0.356972549019608,NA
"Cisplatin + AZD8055",-0.266221159693426,0.166447843137255,NA
"Cisplatin + BI-2536",-0.256409230653626,0.282302745098039,NA
"Cisplatin + Bortezomib",-0.150464605832196,0.624364705882353,NA
"Cisplatin + Camptothecin",-0.00480663180303855,0.961502745098039,NA
"Cisplatin + Crizotinib",-0.163632256993856,0.432796862745098,NA
"Cisplatin + Dabrafenib",-0.103700799530097,0.323234509803922,NA
"Cisplatin + Docetaxel",-0.708794759006488,0.00308705882352941,NA
"Cisplatin + Doramapimod",-0.00164729439789859,0.990679215686274,NA
"Cisplatin + Entinostat",-0.0111843260354907,0.939693333333333,NA
"Cisplatin + Gemcitabine",0.142143018059257,0.419503529411765,NA
"Cisplatin + GSK269962A",-0.205797106250242,0.164835294117647,NA
"Cisplatin + JQ1",-0.147926493924219,0.35313568627451,NA
"Cisplatin + KU-55933",-0.212553778997998,0.0314447058823529,NA
"Cisplatin + Lapatinib",0.0372515247668804,0.88876862745098,NA
"Cisplatin + Linsitinib",-0.0229023754228822,0.848,NA
"Cisplatin + Luminespib",-0.347669893452681,0.0802117647058824,NA
"Cisplatin + MK-1775",-0.298180018491676,0.163281568627451,NA
"Cisplatin + MK-2206",-0.067605052610128,0.679296470588235,NA
"Cisplatin + Navitoclax",0.0330379672683656,0.910697254901961,NA
"Cisplatin + Nilotinib",-0.473682702609017,0.0754745098039216,NA
"Cisplatin + NU7441",-0.278890701360048,0.250973333333333,NA
"Cisplatin + Nutlin-3a (-)",-0.0219079548475963,0.86116862745098,NA
"Cisplatin + Olaparib",-0.243440354239275,0.0260949019607843,NA
"Cisplatin + OSI-027",-0.36873508519542,0.0574345098039216,NA
"Cisplatin + Paclitaxel",-0.61602579006907,0.0149121568627451,NA
"Cisplatin + Palbociclib",-0.232824118102845,0.11884862745098,NA
"Cisplatin + PD173074",-0.255148500586107,0.109298039215686,NA
"Cisplatin + PF-4708671",-0.278078696872082,0.0416949019607843,NA
"Cisplatin + Pictilisib",-0.0927310241873838,0.539532549019608,NA
"Cisplatin + Ribociclib",-0.0858010688366602,0.49312862745098,NA
"Cisplatin + RO-3306",-0.110693299542575,0.541854117647059,NA
"Cisplatin + Sapitinib",-0.191824592285461,0.11647137254902,NA
"Cisplatin + SB216763",0.001728895677336,0.985072156862745,NA
"Cisplatin + SCH772984",-0.0404595186504484,0.739896470588235,NA
"Cisplatin + Sorafenib",-0.0295232816677978,0.900582745098039,NA
"Cisplatin + Taselisib",-0.0206517899383406,0.928668235294118,NA
"Cisplatin + Temozolomide",-0.0715914414190931,0.390646274509804,NA
"Cisplatin + Tozasertib",-0.156198365010155,0.294965490196078,NA
"Cisplatin + Trametinib",-0.272202013827563,0.0566117647058824,NA
"Cisplatin + Uprosertib",-0.0493515323188571,0.708571764705882,NA
"Cisplatin + Venetoclax",0.0494362014946937,0.67852862745098,NA
"Cisplatin + Vorinostat",-0.303127279136141,0.217899607843137,NA
"Cisplatin + Wee1 Inhibitor",-0.322697602746358,0.186772549019608,NA
"Cisplatin + ZM447439",-0.1959050823787,0.21948862745098,NA
"Crizotinib + 5-Fluorouracil",-0.248398580549947,0.169560784313725,NA
"Crizotinib + Afatinib",-0.178986940502208,0.462445490196078,NA
"Crizotinib + Alisertib",-0.283278493660325,0.0661294117647059,NA
"Crizotinib + Alpelisib",0.0673926958954956,0.60953568627451,NA
"Crizotinib + Axitinib",-0.395843156315625,0.0440439215686275,NA
"Crizotinib + AZD6482",-0.0824333659587384,0.559123137254902,NA
"Crizotinib + AZD7762",-0.183041597834586,0.199325490196078,NA
"Crizotinib + AZD8055",0.00320032252909427,0.984287058823529,NA
"Crizotinib + BI-2536",-0.155509882521417,0.530847058823529,NA
"Crizotinib + Bortezomib",-0.108483790858969,0.684781960784314,NA
"Crizotinib + Camptothecin",-0.175954596336723,0.19068,NA
"Crizotinib + Cisplatin",0.057558914372928,0.572436078431373,NA
"Crizotinib + Dabrafenib",0.0144214096718162,0.905992941176471,NA
"Crizotinib + Docetaxel",-0.906446966388213,0.00229176470588235,NA
"Crizotinib + Doramapimod",-0.0670927822504838,0.718676862745098,NA
"Crizotinib + Entinostat",-0.0093916505032698,0.949063529411765,NA
"Crizotinib + Gemcitabine",-0.356124805218096,0.0518596078431373,NA
"Crizotinib + GSK269962A",-0.396416748963155,0.0550070588235294,NA
"Crizotinib + JQ1",-0.216071164567318,0.170380392156863,NA
"Crizotinib + KU-55933",-0.0429389280828577,0.710148235294118,NA
"Crizotinib + Lapatinib",-0.0402561627681428,0.859596862745098,NA
"Crizotinib + Linsitinib",-0.074372255721296,0.498672941176471,NA
"Crizotinib + Luminespib",-0.0234061525828084,0.908329411764706,NA
"Crizotinib + MK-1775",-0.350924450028368,0.0888564705882353,NA
"Crizotinib + MK-2206",-0.100475300196892,0.528468235294118,NA
"Crizotinib + Navitoclax",0.139212249345012,0.607152156862745,NA
"Crizotinib + Nilotinib",0.0084163984025731,0.970189019607843,NA
"Crizotinib + NU7441",-0.050984464492807,0.82376862745098,NA
"Crizotinib + Nutlin-3a (-)",-0.210673246856767,0.114846274509804,NA
"Crizotinib + Olaparib",-0.143735742342079,0.286301960784314,NA
"Crizotinib + OSI-027",0.294672248100603,0.150807843137255,NA
"Crizotinib + Paclitaxel",-0.557274485397012,0.0337866666666667,NA
"Crizotinib + Palbociclib",-0.0255576890525672,0.880836862745098,NA
"Crizotinib + PD173074",0.149836134595822,0.49004862745098,NA
"Crizotinib + PF-4708671",-0.0782604755285432,0.52691137254902,NA
"Crizotinib + Pictilisib",-0.129412033303798,0.40535137254902,NA
"Crizotinib + Ribociclib",-0.263481980729984,0.0645686274509804,NA
"Crizotinib + RO-3306",-0.211197770310172,0.206258823529412,NA
"Crizotinib + Sapitinib",0.0876370385422059,0.538044705882353,NA
"Crizotinib + SB216763",-0.0909575659253422,0.271377254901961,NA
"Crizotinib + SCH772984",-0.0751300313739314,0.575567058823529,NA
"Crizotinib + Sorafenib",-0.184623563989194,0.432049411764706,NA
"Crizotinib + Taselisib",-0.382219541955325,0.110865882352941,NA
"Crizotinib + Temozolomide",-0.0730122199381648,0.295733333333333,NA
"Crizotinib + Tozasertib",-0.330539333232142,0.0276086274509804,NA
"Crizotinib + Trametinib",-0.167852733597069,0.220254117647059,NA
"Crizotinib + Uprosertib",-0.121225860928873,0.420317647058824,NA
"Crizotinib + Venetoclax",0.053873061092433,0.729693333333333,NA
"Crizotinib + Vorinostat",-0.155332548858251,0.492385882352941,NA
"Crizotinib + Wee1 Inhibitor",-0.344147309424132,0.0990909803921569,NA
"Crizotinib + ZM447439",-0.187238366041294,0.258054117647059,NA
"Docetaxel + 5-Fluorouracil",-0.29682921846173,0.105420392156863,NA
"Docetaxel + Afatinib",0.0811693520553383,0.742247058823529,NA
"Docetaxel + Alisertib",-0.236288225965466,0.25888,NA
"Docetaxel + Alpelisib",-0.0871892817494048,0.550429803921569,NA
"Docetaxel + Axitinib",-0.169539288771854,0.406126274509804,NA
"Docetaxel + AZD6482",0.0935470155035472,0.579425098039216,NA
"Docetaxel + AZD7762",-0.353893159582104,0.0503435294117647,NA
"Docetaxel + AZD8055",-0.124447262723649,0.529261960784314,NA
"Docetaxel + BI-2536",-0.140867491818913,0.519163921568627,NA
"Docetaxel + Bortezomib",-0.164453494879484,0.555994509803922,NA
"Docetaxel + Camptothecin",0.0380923923630128,0.815930980392157,NA
"Docetaxel + Cisplatin",0.0815529020695527,0.569250196078431,NA
"Docetaxel + Crizotinib",-0.206455565858217,0.322494901960784,NA
"Docetaxel + Dabrafenib",-0.0265945246470735,0.81832862745098,NA
"Docetaxel + Doramapimod",0.155693965970794,0.517602352941177,NA
"Docetaxel + Entinostat",-0.0321365181671542,0.821447843137255,NA
"Docetaxel + Gemcitabine",-0.0679714021570263,0.699927058823529,NA
"Docetaxel + GSK269962A",-0.0951338557263303,0.57001568627451,NA
"Docetaxel + JQ1",0.12823129931865,0.519966274509804,NA
"Docetaxel + KU-55933",-0.0687552802029419,0.502654901960784,NA
"Docetaxel + Lapatinib",-0.0171287781460963,0.942829803921569,NA
"Docetaxel + Linsitinib",0.0263090261003276,0.84244862745098,NA
"Docetaxel + Luminespib",-0.316459263374156,0.129865882352941,NA
"Docetaxel + MK-1775",-0.212980377736441,0.261239215686275,NA
"Docetaxel + MK-2206",0.153080552210093,0.448482352941176,NA
"Docetaxel + Navitoclax",0.203580559986297,0.41872862745098,NA
"Docetaxel + Nilotinib",-0.106779190154332,0.682380392156863,NA
"Docetaxel + NU7441",-0.0144424228703401,0.94598431372549,NA
"Docetaxel + Nutlin-3a (-)",-0.0427738749357147,0.787679215686275,NA
"Docetaxel + Olaparib",-0.207465044754746,0.139858823529412,NA
"Docetaxel + OSI-027",-0.231174694553712,0.187501176470588,NA
"Docetaxel + Paclitaxel",-0.175000949726382,0.374345098039216,NA
"Docetaxel + Palbociclib",-0.192243791107162,0.130632941176471,NA
"Docetaxel + PD173074",-0.125973692231455,0.473513725490196,NA
"Docetaxel + PF-4708671",-0.106554702429867,0.417934901960784,NA
"Docetaxel + Pictilisib",0.0957133134609198,0.585032941176471,NA
"Docetaxel + Ribociclib",0.0063664300629401,0.964652549019608,NA
"Docetaxel + RO-3306",0.050964417178747,0.811922352941176,NA
"Docetaxel + Sapitinib",-0.133467047826972,0.254863529411765,NA
"Docetaxel + SB216763",0.139516836132703,0.413186666666667,NA
"Docetaxel + SCH772984",-0.017884349261122,0.887155294117647,NA
"Docetaxel + Sorafenib",0.0402438444269256,0.853404705882353,NA
"Docetaxel + Taselisib",0.0129373161644967,0.951392941176471,NA
"Docetaxel + Temozolomide",-0.0116753828690277,0.920794509803922,NA
"Docetaxel + Tozasertib",0.0463104787083097,0.819907450980392,NA
"Docetaxel + Trametinib",-0.264539780380483,0.0597505882352941,NA
"Docetaxel + Uprosertib",-0.0189062073148134,0.923163137254902,NA
"Docetaxel + Venetoclax",-0.0220850168150357,0.871394509803922,NA
"Docetaxel + Vorinostat",-0.13829195283574,0.562188235294118,NA
"Docetaxel + Wee1 Inhibitor",-0.194050663607544,0.362498823529412,NA
"Docetaxel + ZM447439",-0.140214035630987,0.427301176470588,NA
"Gemcitabine + 5-Fluorouracil",-0.296734255062146,0.0589458823529412,NA
"Gemcitabine + Afatinib",-0.0419921646493849,0.831516862745098,NA
"Gemcitabine + Alisertib",-0.221210829899953,0.195447843137255,NA
"Gemcitabine + Alpelisib",-0.022354546419029,0.865127843137255,NA
"Gemcitabine + Axitinib",-0.14621540870159,0.424214901960784,NA
"Gemcitabine + AZD6482",0.0756601357194678,0.662149019607843,NA
"Gemcitabine + AZD7762",0.108539550629039,0.534816470588235,NA
"Gemcitabine + AZD8055",-0.18781254848594,0.287892549019608,NA
"Gemcitabine + BI-2536",-0.17153596278144,0.376563921568627,NA
"Gemcitabine + Bortezomib",-0.1593269274343,0.55838431372549,NA
"Gemcitabine + Camptothecin",-0.0620386442059902,0.620450196078431,NA
"Gemcitabine + Cisplatin",0.12490285317513,0.400738039215686,NA
"Gemcitabine + Crizotinib",-0.242988766928513,0.213970196078431,NA
"Gemcitabine + Dabrafenib",-0.0812151888491811,0.516021176470588,NA
"Gemcitabine + Docetaxel",-1,0.000746666666666667,NA
"Gemcitabine + Doramapimod",-0.0169061148669155,0.931804705882353,NA
"Gemcitabine + Entinostat",0.0801975728866964,0.610327058823529,NA
"Gemcitabine + GSK269962A",-0.242328353968342,0.144492549019608,NA
"Gemcitabine + JQ1",0.175683699227206,0.39142431372549,NA
"Gemcitabine + KU-55933",-0.177469047605434,0.0896501960784314,NA
"Gemcitabine + Lapatinib",0.00603998273155637,0.9772,NA
"Gemcitabine + Linsitinib",-0.0595065629668818,0.65663137254902,NA
"Gemcitabine + Luminespib",-0.442383215918688,0.0345827450980392,NA
"Gemcitabine + MK-1775",-0.262666011106699,0.173521568627451,NA
"Gemcitabine + MK-2206",0.114331407184992,0.485367843137255,NA
"Gemcitabine + Navitoclax",0.171791579495645,0.450810196078431,NA
"Gemcitabine + Nilotinib",-0.41376607591243,0.0904337254901961,NA
"Gemcitabine + NU7441",-0.0961099028696047,0.644000784313726,NA
"Gemcitabine + Nutlin-3a (-)",0.067445953391906,0.638533333333333,NA
"Gemcitabine + Olaparib",-0.28086108877473,0.00543843137254902,NA
"Gemcitabine + OSI-027",-0.362978533030239,0.028398431372549,NA
"Gemcitabine + Paclitaxel",-0.896990656185614,0.00152,NA
"Gemcitabine + Palbociclib",-0.160490519624253,0.196188235294118,NA
"Gemcitabine + PD173074",-0.137709775261808,0.302878431372549,NA
"Gemcitabine + PF-4708671",-0.157978175435978,0.16020862745098,NA
"Gemcitabine + Pictilisib",-0.00818873510758463,0.952969411764706,NA
"Gemcitabine + Ribociclib",-0.0953253871542194,0.45935137254902,NA
"Gemcitabine + RO-3306",-0.0703057075072302,0.666828235294118,NA
"Gemcitabine + Sapitinib",-0.165734970780005,0.152423529411765,NA
