"","sActivity","P","id"
"5-Fluorouracil + SCH772984",-0.0408287989603108,0.265403921568627,NA
"5-Fluorouracil + Sorafenib",-0.0578809673881838,0.28323137254902,NA
"5-Fluorouracil + Taselisib",-0.0726264342947401,0.178305882352941,NA
"5-Fluorouracil + Temozolomide",-0.0103055865379157,0.602795294117647,NA
"5-Fluorouracil + Tozasertib",-0.153927305627865,0.00864941176470588,NA
"5-Fluorouracil + Trametinib",-0.0122061646044775,0.782339607843137,NA
"5-Fluorouracil + Uprosertib",-0.0657616031280417,0.139952156862745,NA
"5-Fluorouracil + Venetoclax",0.00509177726405411,0.883243921568627,NA
"5-Fluorouracil + Vorinostat",-0.0556186732768359,0.321705098039216,NA
"5-Fluorouracil + Wee1 Inhibitor",-0.00717558998810218,0.848006274509804,NA
"5-Fluorouracil + ZM447439",-0.187314496062551,0.0117466666666667,NA
"Axitinib + 5-Fluorouracil",-0.0149244834278244,0.64290431372549,NA
"Axitinib + Afatinib",0.0476498784512703,0.363380392156863,NA
"Axitinib + Alisertib",-0.0217361947650749,0.566703529411765,NA
"Axitinib + Alpelisib",0.0208970572820521,0.54170431372549,NA
"Axitinib + AZD6482",0.138685885896273,0.0266619607843137,NA
"Axitinib + AZD7762",-0.0535053086247589,0.185389803921569,NA
"Axitinib + AZD8055",0.0222144225562264,0.540906666666667,NA
"Axitinib + BI-2536",-0.0225454377354049,0.637392156862745,NA
"Axitinib + Bortezomib",-0.00628055603225399,0.909102745098039,NA
"Axitinib + Camptothecin",0.025851454903197,0.476574901960784,NA
"Axitinib + Cisplatin",0.0175212402628655,0.551060392156863,NA
"Axitinib + Crizotinib",-0.0135656522068316,0.697161568627451,NA
"Axitinib + Dabrafenib",0.0396889604551023,0.231679215686275,NA
"Axitinib + Docetaxel",-0.149984933558495,0.0125090196078431,NA
"Axitinib + Doramapimod",0.00733791050093738,0.818146666666667,NA
"Axitinib + Entinostat",-0.0496227400106253,0.208109803921569,NA
"Axitinib + Gemcitabine",-0.00083227172885732,0.981293333333333,NA
"Axitinib + GSK269962A",-0.0229062248427037,0.511333333333333,NA
"Axitinib + JQ1",0.102829997643448,0.0945788235294118,NA
"Axitinib + KU-55933",-0.0396779277236791,0.206549803921569,NA
"Axitinib + Lapatinib",0.0296476416193834,0.543239215686275,NA
"Axitinib + Linsitinib",0.0187195440395455,0.586261176470588,NA
"Axitinib + Luminespib",-0.0315593280568351,0.468613333333333,NA
"Axitinib + MK-1775",-0.0187321212061079,0.592545098039216,NA
"Axitinib + MK-2206",-0.0277558440543121,0.490732549019608,NA
"Axitinib + Navitoclax",0.0097299254427911,0.814226666666667,NA
"Axitinib + Nilotinib",0.0625155728924224,0.328090980392157,NA
"Axitinib + NU7441",0.0227336511919108,0.589419607843137,NA
"Axitinib + Nutlin-3a (-)",-0.0159958046858288,0.549492549019608,NA
"Axitinib + Olaparib",-0.0245526218835097,0.394470588235294,NA
"Axitinib + OSI-027",-0.0377959650541695,0.312249411764706,NA
"Axitinib + Paclitaxel",-0.361145866380714,0.00231058823529412,NA
"Axitinib + Palbociclib",-0.0112021049123746,0.704947450980392,NA
"Axitinib + PD173074",-0.0471177705389062,0.174349019607843,NA
"Axitinib + PF-4708671",0.0104077634745572,0.679788235294118,NA
"Axitinib + Pictilisib",-0.0558634280992989,0.192374117647059,NA
"Axitinib + Ribociclib",0.00219122787598447,0.949030588235294,NA
"Axitinib + RO-3306",-0.00737631001743914,0.817346666666667,NA
"Axitinib + Sapitinib",0.0259894811029964,0.493123137254902,NA
"Axitinib + SB216763",0.00881171597802325,0.748882352941176,NA
"Axitinib + SCH772984",0.0429251137984639,0.320166274509804,NA
"Axitinib + Sorafenib",0.0629070474143604,0.227681568627451,NA
"Axitinib + Taselisib",0.0200960266220304,0.675021176470588,NA
"Axitinib + Temozolomide",-0.00198379797542537,0.933301176470588,NA
"Axitinib + Tozasertib",-0.0294672864062724,0.441839215686274,NA
"Axitinib + Trametinib",-0.0202121737537028,0.655453333333333,NA
"Axitinib + Uprosertib",0.0874645874465279,0.0922196078431372,NA
"Axitinib + Venetoclax",-0.00990369001866499,0.714302745098039,NA
"Axitinib + Vorinostat",-0.0737560552163635,0.173583529411765,NA
"Axitinib + Wee1 Inhibitor",-0.0187679600121103,0.633392156862745,NA
"Axitinib + ZM447439",-0.106288805075097,0.0859482352941176,NA
"AZD7762 + 5-Fluorouracil",0.185365729514249,0.0212078431372549,NA
"AZD7762 + Afatinib",0.0152339524424781,0.744077647058824,NA
"AZD7762 + Alisertib",-0.0149511125509958,0.739387450980392,NA
"AZD7762 + Alpelisib",-0.0439663027948924,0.245813333333333,NA
"AZD7762 + Axitinib",-0.0450862778868643,0.248900392156863,NA
"AZD7762 + AZD6482",0.102182698328777,0.0647686274509804,NA
"AZD7762 + AZD8055",-0.010414610190052,0.749649411764706,NA
"AZD7762 + BI-2536",-0.000540513946608002,0.989881568627451,NA
"AZD7762 + Bortezomib",-0.0147878647170287,0.803120784313725,NA
"AZD7762 + Camptothecin",0.207429610126801,0.0140258823529412,"AZD7762 + Camptothecin"
"AZD7762 + Cisplatin",0.11275348466872,0.0251247058823529,NA
"AZD7762 + Crizotinib",-0.00269622038693277,0.927141176470588,NA
"AZD7762 + Dabrafenib",0.00703272823314939,0.804691764705882,NA
"AZD7762 + Docetaxel",-0.0247029268509548,0.51844,NA
"AZD7762 + Doramapimod",-0.00153871279357878,0.964069803921569,NA
"AZD7762 + Entinostat",-0.010253133079183,0.759108235294118,NA
"AZD7762 + Gemcitabine",0.291951773534884,0.0132423529411765,"AZD7762 + Gemcitabine"
"AZD7762 + GSK269962A",-0.0014963353329598,0.970388235294118,NA
"AZD7762 + JQ1",-0.0218032871722866,0.568251764705882,NA
"AZD7762 + KU-55933",-0.0464969583096983,0.181487058823529,NA
"AZD7762 + Lapatinib",-0.00127782341649266,0.975837647058823,NA
"AZD7762 + Linsitinib",-0.00501295103785977,0.858162352941176,NA
"AZD7762 + Luminespib",-0.0141524331876622,0.729187450980392,NA
"AZD7762 + MK-1775",0.0259439639223337,0.571373333333333,NA
"AZD7762 + MK-2206",-0.0408426666034473,0.332679215686275,NA
"AZD7762 + Navitoclax",-0.040438202318049,0.459189019607843,NA
"AZD7762 + Nilotinib",0.015323382537137,0.777003137254902,NA
"AZD7762 + NU7441",-0.0242735430170262,0.569799215686275,NA
"AZD7762 + Nutlin-3a (-)",-0.0227344435946473,0.355461960784314,NA
"AZD7762 + Olaparib",-0.0203520489490231,0.423635294117647,NA
"AZD7762 + OSI-027",-0.0238410140957843,0.456765490196078,NA
"AZD7762 + Paclitaxel",-0.0408982245329275,0.396872941176471,NA
"AZD7762 + Palbociclib",0.00404493082269008,0.884830588235294,NA
"AZD7762 + PD173074",-0.0394107926390332,0.264559215686274,NA
"AZD7762 + PF-4708671",-0.0145036052497883,0.620880784313726,NA
"AZD7762 + Pictilisib",-0.0505251975974732,0.209724705882353,NA
"AZD7762 + Ribociclib",-0.0418458947327983,0.240263529411765,NA
"AZD7762 + RO-3306",-0.0256725504027704,0.477367058823529,NA
"AZD7762 + Sapitinib",-0.0252946971663798,0.505818823529412,NA
"AZD7762 + SB216763",0.0155788624042996,0.551819607843137,NA
"AZD7762 + SCH772984",0.000622629487105668,0.984442352941176,NA
"AZD7762 + Sorafenib",0.0240218978434736,0.645290196078431,NA
"AZD7762 + Taselisib",-0.00420064736711634,0.91304,NA
"AZD7762 + Temozolomide",-0.00469781962672086,0.823718431372549,NA
"AZD7762 + Tozasertib",-0.00207274108651032,0.953063529411765,NA
"AZD7762 + Trametinib",-0.0246691734004504,0.576794509803922,NA
"AZD7762 + Uprosertib",-0.0470637249581691,0.21048862745098,NA
"AZD7762 + Venetoclax",-0.0196058234169461,0.500284705882353,NA
"AZD7762 + Vorinostat",-0.00833126313436142,0.833047843137255,NA
"AZD7762 + Wee1 Inhibitor",0.0172852797202667,0.697925490196078,NA
"AZD7762 + ZM447439",-0.02821765087038,0.56512,NA
"Bortezomib + 5-Fluorouracil",-0.0265459125354845,0.406196078431373,NA
"Bortezomib + Afatinib",0.0485491655244425,0.393673725490196,NA
"Bortezomib + Alisertib",-0.0215121928017581,0.6068,NA
"Bortezomib + Alpelisib",-0.066795241252446,0.0960909803921569,NA
"Bortezomib + Axitinib",-0.010874048085439,0.709604705882353,NA
"Bortezomib + AZD6482",0.0818044205121697,0.0898941176470588,NA
"Bortezomib + AZD7762",-0.0850566427402787,0.0704305882352941,NA
"Bortezomib + AZD8055",-0.0394550038070974,0.281654117647059,NA
"Bortezomib + BI-2536",-0.0330267864100461,0.54714431372549,NA
"Bortezomib + Camptothecin",0.0241534140937742,0.486745882352941,NA
"Bortezomib + Cisplatin",0.0228478524489456,0.384339607843137,NA
"Bortezomib + Crizotinib",0.020665922848378,0.609152156862745,NA
"Bortezomib + Dabrafenib",-0.0203779926883502,0.443366274509804,NA
"Bortezomib + Docetaxel",-0.0573391380649525,0.170429803921569,NA
"Bortezomib + Doramapimod",0.031406475320368,0.39841568627451,NA
"Bortezomib + Entinostat",-0.0776271660498272,0.0984156862745098,NA
"Bortezomib + Gemcitabine",0.0312961361630116,0.482859607843137,NA
"Bortezomib + GSK269962A",0.0178743843828312,0.585478431372549,NA
"Bortezomib + JQ1",0.126297781826137,0.0344352941176471,NA
"Bortezomib + KU-55933",-0.0922303084856376,0.0102298039215686,NA
"Bortezomib + Lapatinib",0.00233342160595798,0.962513725490196,NA
"Bortezomib + Linsitinib",0.0544763681373859,0.168092549019608,NA
"Bortezomib + Luminespib",-0.0429901258035853,0.346755294117647,NA
"Bortezomib + MK-1775",-0.00926618443542048,0.811867450980392,NA
"Bortezomib + MK-2206",-0.0022808927796659,0.940353725490196,NA
"Bortezomib + Navitoclax",0.0528662468901979,0.383563921568627,NA
"Bortezomib + Nilotinib",-0.0222098855498748,0.678972549019608,NA
"Bortezomib + NU7441",0.0161647231096515,0.690901960784314,NA
"Bortezomib + Nutlin-3a (-)",-0.0231591932579247,0.368018039215686,NA
"Bortezomib + Olaparib",-0.0338044335806301,0.218330196078431,NA
"Bortezomib + OSI-027",-0.0792528098004437,0.0712313725490196,NA
"Bortezomib + Paclitaxel",-0.0787094483285483,0.143932549019608,NA
"Bortezomib + Palbociclib",-0.0243437896799335,0.357117647058824,NA
"Bortezomib + PD173074",-0.0687979773169225,0.0561576470588235,NA
"Bortezomib + PF-4708671",-0.0783240708139592,0.041358431372549,NA
"Bortezomib + Pictilisib",-0.0130617995847689,0.693258039215686,NA
"Bortezomib + Ribociclib",0.00404795292914891,0.892632941176471,NA
"Bortezomib + RO-3306",0.0103152742404123,0.733051764705882,NA
"Bortezomib + Sapitinib",-0.0318245014280035,0.341261176470588,NA
"Bortezomib + SB216763",0.00448632954849816,0.851076078431373,NA
"Bortezomib + SCH772984",0.0127276268383928,0.660200784313726,NA
"Bortezomib + Sorafenib",0.0615483955694575,0.286358431372549,NA
"Bortezomib + Taselisib",0.032982243368654,0.475767058823529,NA
"Bortezomib + Temozolomide",-0.00903804456349073,0.705709803921569,NA
"Bortezomib + Tozasertib",-0.0018763771160858,0.955416470588235,NA
"Bortezomib + Trametinib",-0.0346150299283609,0.388207058823529,NA
"Bortezomib + Uprosertib",0.0156307347295171,0.638132549019608,NA
"Bortezomib + Venetoclax",-0.0399500798869926,0.142385098039216,NA
"Bortezomib + Vorinostat",-0.0143546051341184,0.754395294117647,NA
"Bortezomib + Wee1 Inhibitor",-0.00987012448879828,0.805508235294118,NA
"Bortezomib + ZM447439",0.0128453030194504,0.758301176470588,NA
"Cisplatin + 5-Fluorouracil",-0.0448413712590659,0.199441568627451,NA
"Cisplatin + Afatinib",0.0122265009165634,0.807052549019608,NA
"Cisplatin + Alisertib",-0.0487761519165607,0.203443137254902,NA
"Cisplatin + Alpelisib",-0.0961879243410259,0.0452305882352941,NA
"Cisplatin + Axitinib",-0.0729326528291331,0.0774258823529412,NA
"Cisplatin + AZD6482",0.0381294589413949,0.304327843137255,NA
"Cisplatin + AZD7762",0.0649463004864478,0.134339607843137,NA
"Cisplatin + AZD8055",-0.0675119961860914,0.11783137254902,NA
"Cisplatin + BI-2536",-0.056455172606255,0.313870588235294,NA
"Cisplatin + Bortezomib",-0.00483591764470497,0.935690196078431,NA
"Cisplatin + Camptothecin",0.0064533061228959,0.822943529411765,NA
"Cisplatin + Crizotinib",-0.0488288224505631,0.24970431372549,NA
"Cisplatin + Dabrafenib",-0.0488017084081491,0.120157647058824,NA
"Cisplatin + Docetaxel",-0.171032762496004,0.00541176470588235,NA
"Cisplatin + Doramapimod",0.0435598747041191,0.272346666666667,NA
"Cisplatin + Entinostat",-0.0662988110185327,0.168857254901961,NA
"Cisplatin + Gemcitabine",0.125402026866776,0.0577035294117647,NA
"Cisplatin + GSK269962A",-0.0614065024887983,0.13354431372549,NA
"Cisplatin + JQ1",0.0332074425414771,0.399213333333333,NA
"Cisplatin + KU-55933",-0.0920676376275226,0.00697098039215686,NA
"Cisplatin + Lapatinib",0.0532294245429724,0.342043137254902,NA
"Cisplatin + Linsitinib",0.00451659115163215,0.861322352941176,NA
"Cisplatin + Luminespib",-0.0529344277880277,0.291795294117647,NA
"Cisplatin + MK-1775",-0.0152068978235945,0.71896862745098,NA
"Cisplatin + MK-2206",-0.0501859437610722,0.256713725490196,NA
"Cisplatin + Navitoclax",-0.0192365442752238,0.713509803921569,NA
"Cisplatin + Nilotinib",-0.0740077812244597,0.211286274509804,NA
"Cisplatin + NU7441",-0.0660766632462721,0.223803137254902,NA
"Cisplatin + Nutlin-3a (-)",-0.0354988097614247,0.212876862745098,NA
"Cisplatin + Olaparib",-0.0509187448285469,0.0601082352941176,NA
"Cisplatin + OSI-027",-0.0727930768707224,0.0828235294117647,NA
"Cisplatin + Paclitaxel",-0.286771365689311,0.00309490196078431,NA
"Cisplatin + Palbociclib",-0.0302444160689368,0.267730980392157,NA
"Cisplatin + PD173074",-0.0782143295883898,0.0196039215686275,NA
"Cisplatin + PF-4708671",-0.0603018765920893,0.0883388235294118,NA
"Cisplatin + Pictilisib",-0.0515418675860724,0.216006274509804,NA
"Cisplatin + Ribociclib",-0.052634091175453,0.116250196078431,NA
"Cisplatin + RO-3306",0.000187417396432559,0.993007843137255,NA
"Cisplatin + Sapitinib",-0.0553811879178522,0.132770196078431,NA
"Cisplatin + SB216763",0.00764644426148334,0.751218823529412,NA
"Cisplatin + SCH772984",-0.020372096988523,0.515250196078431,NA
"Cisplatin + Sorafenib",0.0162893201024252,0.731510588235294,NA
"Cisplatin + Taselisib",-0.0118546504193225,0.777780392156863,NA
"Cisplatin + Temozolomide",-0.016704705372574,0.410953725490196,NA
"Cisplatin + Tozasertib",-0.111464067859027,0.0367937254901961,NA
"Cisplatin + Trametinib",-0.0487675961949973,0.204181960784314,NA
"Cisplatin + Uprosertib",-0.0290898822066631,0.412536470588235,NA
"Cisplatin + Venetoclax",-0.0625393388602443,0.027443137254902,NA
"Cisplatin + Vorinostat",-0.0541415899678667,0.331133333333333,NA
"Cisplatin + Wee1 Inhibitor",-0.025774867674853,0.615364705882353,NA
"Cisplatin + ZM447439",-0.0889990569569366,0.146326274509804,NA
"Crizotinib + 5-Fluorouracil",-0.0112539333730043,0.755199215686274,NA
"Crizotinib + Afatinib",-0.0533708749700792,0.317034509803922,NA
"Crizotinib + Alisertib",-0.0399692807248497,0.310673725490196,NA
"Crizotinib + Alpelisib",0.0598014454223912,0.158777254901961,NA
"Crizotinib + Axitinib",-0.0839619032262629,0.0467733333333333,NA
"Crizotinib + AZD6482",0.00577975057538284,0.837018039215686,NA
"Crizotinib + AZD7762",-0.0346186983452396,0.360229019607843,NA
"Crizotinib + AZD8055",0.0237815248130398,0.502649411764706,NA
"Crizotinib + BI-2536",-0.014812692177653,0.761410196078431,NA
"Crizotinib + Bortezomib",-0.00446236295355394,0.94111137254902,NA
"Crizotinib + Camptothecin",-0.0410754298552824,0.239472941176471,NA
"Crizotinib + Cisplatin",-0.00686221027950247,0.724452549019608,NA
"Crizotinib + Dabrafenib",0.0149962899224696,0.590210980392157,NA
"Crizotinib + Docetaxel",-0.120919228127583,0.03056,NA
"Crizotinib + Doramapimod",-0.00558648667544751,0.833856470588235,NA
"Crizotinib + Entinostat",-0.0342579818090557,0.357898823529412,NA
"Crizotinib + Gemcitabine",-0.0507981148757802,0.191599215686274,NA
"Crizotinib + GSK269962A",-0.0678037715909762,0.125672941176471,NA
"Crizotinib + JQ1",-0.0561325239497316,0.145538039215686,NA
"Crizotinib + KU-55933",-0.0235446090160717,0.399967058823529,NA
"Crizotinib + Lapatinib",0.000248370688785232,0.994585098039216,NA
"Crizotinib + Linsitinib",-0.0230448008272853,0.376595294117647,NA
"Crizotinib + Luminespib",-0.0180338936766212,0.67270431372549,NA
"Crizotinib + MK-1775",-0.0279565003269661,0.528508235294118,NA
"Crizotinib + MK-2206",-0.111516857657249,0.0243482352941176,NA
"Crizotinib + Navitoclax",0.00974559101266071,0.856614901960784,NA
"Crizotinib + Nilotinib",0.000351185993081452,0.993780392156863,NA
"Crizotinib + NU7441",-0.0017461067868872,0.972716078431373,NA
"Crizotinib + Nutlin-3a (-)",-0.0432612905769873,0.0937772549019608,NA
"Crizotinib + Olaparib",-0.0319229342626628,0.242562352941176,NA
"Crizotinib + OSI-027",-0.0308342101312509,0.373493333333333,NA
"Crizotinib + Paclitaxel",-0.226172892712717,0.00617176470588235,NA
"Crizotinib + Palbociclib",-0.00668742538038078,0.809433725490196,NA
"Crizotinib + PD173074",-0.0232567274521206,0.437859607843137,NA
"Crizotinib + PF-4708671",0.0280033241538919,0.343622745098039,NA
"Crizotinib + Pictilisib",-0.0750672378436312,0.103109803921569,NA
"Crizotinib + Ribociclib",-0.0752411482930636,0.0328635294117647,NA
"Crizotinib + RO-3306",-0.0771360933169461,0.0623670588235294,NA
"Crizotinib + Sapitinib",0.0626172002015006,0.141580392156863,NA
"Crizotinib + SB216763",-0.00106274573553323,0.946667450980392,NA
"Crizotinib + SCH772984",-0.0424202373948778,0.184636078431373,NA
"Crizotinib + Sorafenib",-0.0471426827934744,0.385085490196078,NA
"Crizotinib + Taselisib",-0.0569095263464901,0.219905882352941,NA
"Crizotinib + Temozolomide",-0.0150584659197578,0.371906666666667,NA
"Crizotinib + Tozasertib",-0.122588417897277,0.010956862745098,NA
"Crizotinib + Trametinib",0.024181418334727,0.536953725490196,NA
"Crizotinib + Uprosertib",-0.0598496411316617,0.151825098039216,NA
"Crizotinib + Venetoclax",-0.000472183202860147,0.982069803921569,NA
"Crizotinib + Vorinostat",-0.0534351036417445,0.331938823529412,NA
"Crizotinib + Wee1 Inhibitor",-0.0467606747394804,0.37424862745098,NA
"Crizotinib + ZM447439",-0.124812978669226,0.0804996078431373,NA
"Docetaxel + 5-Fluorouracil",-0.015805843535814,0.628677647058824,NA
"Docetaxel + Afatinib",0.015605475870648,0.742468235294118,NA
"Docetaxel + Alisertib",-0.0336977638349472,0.465453333333333,NA
"Docetaxel + Alpelisib",-0.0242931179362988,0.48208,NA
"Docetaxel + Axitinib",-0.0462543601890555,0.263757647058824,NA
"Docetaxel + AZD6482",0.0823237425506617,0.106929411764706,NA
"Docetaxel + AZD7762",-0.0270115396340897,0.422834509803922,NA
"Docetaxel + AZD8055",-0.0143289489397518,0.671885490196078,NA
"Docetaxel + BI-2536",-0.0245219583915582,0.659401568627451,NA
"Docetaxel + Bortezomib",-0.0102242596942002,0.863597647058824,NA
"Docetaxel + Camptothecin",0.00402288442208016,0.899724705882353,NA
"Docetaxel + Cisplatin",0.0127733896907163,0.642107450980392,NA
"Docetaxel + Crizotinib",-0.0192027811707901,0.616118431372549,NA
"Docetaxel + Dabrafenib",-0.0187293199226122,0.501050196078431,NA
"Docetaxel + Doramapimod",0.0471778537406354,0.271567843137255,NA
"Docetaxel + Entinostat",-0.0671832241708301,0.122564705882353,NA
"Docetaxel + Gemcitabine",-0.00200474202642859,0.960119215686275,NA
"Docetaxel + GSK269962A",-0.00195392683481029,0.944228235294118,NA
"Docetaxel + JQ1",0.0130997997565152,0.736250980392157,NA
"Docetaxel + KU-55933",-0.0710578439690073,0.0506556862745098,NA
"Docetaxel + Lapatinib",0.0137817275860098,0.77148862745098,NA
"Docetaxel + Linsitinib",0.0481211633501978,0.236396078431373,NA
"Docetaxel + Luminespib",-0.0401353201426338,0.365715294117647,NA
"Docetaxel + MK-1775",-0.0264910941007947,0.53779137254902,NA
"Docetaxel + MK-2206",0.0212645239212399,0.631813333333333,NA
"Docetaxel + Navitoclax",0.013690578961511,0.78875137254902,NA
"Docetaxel + Nilotinib",-0.0079200583974649,0.87773568627451,NA
"Docetaxel + NU7441",-0.0078627715465233,0.84490431372549,NA
"Docetaxel + Nutlin-3a (-)",-0.0199914749105639,0.530946666666667,NA
"Docetaxel + Olaparib",-0.0386461349537715,0.157277647058824,NA
"Docetaxel + OSI-027",-0.0669444412673462,0.101527058823529,NA
"Docetaxel + Paclitaxel",-0.0111361022118872,0.789550588235294,NA
"Docetaxel + Palbociclib",-0.0219239683069569,0.419643137254902,NA
"Docetaxel + PD173074",-0.0554689281002595,0.113937254901961,NA
"Docetaxel + PF-4708671",-0.0624142098790852,0.0953278431372549,NA
"Docetaxel + Pictilisib",0.0134434597851189,0.70728,NA
"Docetaxel + Ribociclib",0.0107131653513796,0.790358431372549,NA
"Docetaxel + RO-3306",0.00198258523668318,0.949804705882353,NA
"Docetaxel + Sapitinib",-0.0101774672750193,0.747287058823529,NA
"Docetaxel + SB216763",0.0229229516286241,0.474170980392157,NA
"Docetaxel + SCH772984",0.00547734371464073,0.858983529411765,NA
"Docetaxel + Sorafenib",0.0366111362298754,0.455211764705882,NA
"Docetaxel + Taselisib",0.00357082932077755,0.92794431372549,NA
"Docetaxel + Temozolomide",-0.015081966406844,0.525468235294118,NA
"Docetaxel + Tozasertib",-0.0312246208343626,0.440294901960784,NA
"Docetaxel + Trametinib",-0.0141364172462721,0.718167843137255,NA
"Docetaxel + Uprosertib",0.000407590603149304,0.988320784313725,NA
"Docetaxel + Venetoclax",-0.0252767322933282,0.325626666666667,NA
"Docetaxel + Vorinostat",-0.027900809713136,0.531692549019608,NA
"Docetaxel + Wee1 Inhibitor",-0.0278602313562001,0.555778823529412,NA
"Docetaxel + ZM447439",0.00419145433347482,0.912277647058824,NA
"Gemcitabine + 5-Fluorouracil",-0.0449252145332997,0.160299607843137,NA
"Gemcitabine + Afatinib",-0.0308423332360953,0.522350588235294,NA
"Gemcitabine + Alisertib",-0.0617848657088282,0.139171764705882,NA
"Gemcitabine + Alpelisib",-0.0709779323792716,0.100771764705882,NA
"Gemcitabine + Axitinib",-0.0523917191464546,0.151050196078431,NA
"Gemcitabine + AZD6482",0.0305600955329639,0.381254901960784,NA
"Gemcitabine + AZD7762",0.0897963999329373,0.110781176470588,NA
"Gemcitabine + AZD8055",-0.0793195541584588,0.065603137254902,NA
"Gemcitabine + BI-2536",-0.0382607246293431,0.445761568627451,NA
"Gemcitabine + Bortezomib",-0.00830604680342847,0.884077647058824,NA
"Gemcitabine + Camptothecin",-0.000905491541469915,0.975090196078431,NA
"Gemcitabine + Cisplatin",0.0390170268463857,0.214378039215686,NA
"Gemcitabine + Crizotinib",-0.0419577407818005,0.270046274509804,NA
"Gemcitabine + Dabrafenib",-0.0419528971912829,0.188473725490196,NA
"Gemcitabine + Docetaxel",-0.167774856521778,0.00463607843137255,NA
"Gemcitabine + Doramapimod",0.0372681315458108,0.31622431372549,NA
"Gemcitabine + Entinostat",-0.0392940891497522,0.318643137254902,NA
"Gemcitabine + GSK269962A",-0.0186699089691054,0.545573333333333,NA
"Gemcitabine + JQ1",0.110452184648718,0.0906541176470588,NA
"Gemcitabine + KU-55933",-0.0906600123724724,0.0180164705882353,NA
"Gemcitabine + Lapatinib",0.0078193747175273,0.837814901960784,NA
"Gemcitabine + Linsitinib",0.013042936247799,0.652336470588235,NA
"Gemcitabine + Luminespib",-0.0566705929306798,0.224604705882353,NA
"Gemcitabine + MK-1775",-0.0532171075373064,0.207334117647059,NA
"Gemcitabine + MK-2206",-0.0167487643153746,0.641307450980392,NA
"Gemcitabine + Navitoclax",0.0129296462359899,0.765265882352941,NA
"Gemcitabine + Nilotinib",-0.0723352817777158,0.193996862745098,NA
"Gemcitabine + NU7441",-0.0542495219559751,0.226153725490196,NA
"Gemcitabine + Nutlin-3a (-)",-0.0243931120500866,0.375822745098039,NA
"Gemcitabine + Olaparib",-0.0337649999364391,0.138377254901961,NA
"Gemcitabine + OSI-027",-0.0948432070128744,0.0406282352941176,NA
"Gemcitabine + Paclitaxel",-0.663370174813181,0.00153490196078431,NA
"Gemcitabine + Palbociclib",-0.0290086031482725,0.290213333333333,NA
