"","sActivity","P","id"
"Axitinib + Dabrafenib",-0.0131068565886811,0.917966274509804,NA
"Axitinib + Docetaxel",-0.721142919099412,0.00396470588235294,NA
"Axitinib + Doramapimod",0.11691107534093,0.451974901960784,NA
"Axitinib + Entinostat",-0.165989380228287,0.328698823529412,NA
"Axitinib + Gemcitabine",-0.027024033404636,0.878849411764706,NA
"Axitinib + GSK269962A",0.0860906379479067,0.547799215686275,NA
"Axitinib + JQ1",0.134803620219248,0.478007058823529,NA
"Axitinib + KU-55933",0.00871552601114773,0.943838431372549,NA
"Axitinib + Lapatinib",-0.114174618130157,0.589470588235294,NA
"Axitinib + Linsitinib",0.217456014526235,0.192779607843137,NA
"Axitinib + Luminespib",-0.199338471884204,0.31394431372549,NA
"Axitinib + MK-1775",-0.0899189579951232,0.557217254901961,NA
"Axitinib + MK-2206",-0.176115412547863,0.346694901960784,NA
"Axitinib + Navitoclax",0.218297203396172,0.299835294117647,NA
"Axitinib + Nilotinib",0.332684834669737,0.229861960784314,NA
"Axitinib + NU7441",0.214052240888076,0.299073725490196,NA
"Axitinib + Nutlin-3a (-)",0.0203639227636579,0.863953725490196,NA
"Axitinib + Olaparib",-0.0475689987642159,0.709697254901961,NA
"Axitinib + OSI-027",-0.102915072960699,0.515890980392157,NA
"Axitinib + Paclitaxel",-0.709872553744869,0.00943137254901961,NA
"Axitinib + Palbociclib",0.0448127976903314,0.755883921568627,NA
"Axitinib + PD173074",-0.0764010395097406,0.54467137254902,NA
"Axitinib + PF-4708671",0.0503617793741142,0.660876078431373,NA
"Axitinib + Pictilisib",-0.149991787767135,0.349832941176471,NA
"Axitinib + Ribociclib",-0.135959339149076,0.453596078431373,NA
"Axitinib + RO-3306",-0.00275442962013267,0.985853333333333,NA
"Axitinib + Sapitinib",-0.0545241169719894,0.752790588235294,NA
"Axitinib + SB216763",0.0920619319669898,0.47961568627451,NA
"Axitinib + SCH772984",0.291247141976335,0.137988235294118,NA
"Axitinib + Sorafenib",0.167988891149626,0.398324705882353,NA
"Axitinib + Taselisib",-0.279428512242667,0.25278431372549,NA
"Axitinib + Temozolomide",0.00933829291544791,0.952414117647059,NA
"Axitinib + Tozasertib",0.0561194904695888,0.72846431372549,NA
"Axitinib + Trametinib",-0.0189145601845249,0.927349803921569,NA
"Axitinib + Uprosertib",-0.0105949074815549,0.949306666666667,NA
"Axitinib + Venetoclax",0.0301020115328521,0.822539607843137,NA
"Axitinib + Vorinostat",-0.171913484718934,0.414178823529412,NA
"Axitinib + Wee1 Inhibitor",-0.00651014441776619,0.974127058823529,NA
"Axitinib + ZM447439",0.241224012312329,0.24646431372549,NA
"AZD7762 + 5-Fluorouracil",0.257115385411623,0.235436078431373,NA
"AZD7762 + Afatinib",-0.0589699028931073,0.799027450980392,NA
"AZD7762 + Alisertib",-0.0638642838251354,0.743367058823529,NA
"AZD7762 + Alpelisib",-0.0605218223257947,0.667136470588235,NA
"AZD7762 + Axitinib",-0.272511881652837,0.102705882352941,NA
"AZD7762 + AZD6482",0.0400155198042565,0.815438431372549,NA
"AZD7762 + AZD8055",-0.0858976103271421,0.602792156862745,NA
"AZD7762 + BI-2536",0.0371098932943198,0.891266666666667,NA
"AZD7762 + Bortezomib",-0.155565052195676,0.565769411764706,NA
"AZD7762 + Camptothecin",0.546657349036802,0.032883137254902,NA
"AZD7762 + Cisplatin",0.234593111197649,0.108834509803922,NA
"AZD7762 + Crizotinib",-0.0762664730814766,0.620829019607843,NA
"AZD7762 + Dabrafenib",-0.0389153555282131,0.776336470588235,NA
"AZD7762 + Docetaxel",-0.226444465125871,0.206205490196078,NA
"AZD7762 + Doramapimod",0.0773066010765844,0.634080784313725,NA
"AZD7762 + Entinostat",-0.15214497739378,0.395155294117647,NA
"AZD7762 + Gemcitabine",0.249290168579708,0.380305882352941,NA
"AZD7762 + GSK269962A",-0.140181017533824,0.439445490196078,NA
"AZD7762 + JQ1",-0.129090245200639,0.448078431372549,NA
"AZD7762 + KU-55933",-0.0471973891425789,0.697033725490196,NA
"AZD7762 + Lapatinib",-0.164253069181474,0.421988235294118,NA
"AZD7762 + Linsitinib",-0.0373942501058376,0.795145098039216,NA
"AZD7762 + Luminespib",-0.073445932252124,0.684449411764706,NA
"AZD7762 + MK-1775",-0.0080891807109943,0.972589803921569,NA
"AZD7762 + MK-2206",-0.345054868108872,0.0784298039215686,NA
"AZD7762 + Navitoclax",-0.157666618322352,0.491333333333333,NA
"AZD7762 + Nilotinib",-0.00824257960772859,0.979594509803922,NA
"AZD7762 + NU7441",0.0973416425785402,0.605967843137255,NA
"AZD7762 + Nutlin-3a (-)",-0.0674610691173798,0.510341960784314,NA
"AZD7762 + Olaparib",-0.135468007293507,0.261380392156863,NA
"AZD7762 + OSI-027",-0.110736946415815,0.441033725490196,NA
"AZD7762 + Paclitaxel",0.0466904198380602,0.81148862745098,NA
"AZD7762 + Palbociclib",0.0454474728477002,0.727665098039216,NA
"AZD7762 + PD173074",-0.0859945124851021,0.512731764705882,NA
"AZD7762 + PF-4708671",0.0235330574772756,0.860880784313726,NA
"AZD7762 + Pictilisib",-0.0587605519201631,0.689872156862745,NA
"AZD7762 + Ribociclib",-0.0230904123514051,0.878066666666667,NA
"AZD7762 + RO-3306",0.0487436932626761,0.751265098039216,NA
"AZD7762 + Sapitinib",-0.245793267240888,0.160622745098039,NA
"AZD7762 + SB216763",0.0339395760328567,0.781005490196078,NA
"AZD7762 + SCH772984",0.0742576054560612,0.601197647058824,NA
"AZD7762 + Sorafenib",-0.0326933270728829,0.895957647058824,NA
"AZD7762 + Taselisib",-0.19974331732911,0.309203137254902,NA
"AZD7762 + Temozolomide",-0.0180836722041884,0.861636862745098,NA
"AZD7762 + Tozasertib",0.000333841820772397,0.999185882352941,NA
"AZD7762 + Trametinib",-0.0735457776795725,0.686001568627451,NA
"AZD7762 + Uprosertib",-0.133615554483616,0.385770196078431,NA
"AZD7762 + Venetoclax",-0.0448703987182177,0.74028862745098,NA
"AZD7762 + Vorinostat",-0.0723509549378296,0.721359215686274,NA
"AZD7762 + Wee1 Inhibitor",0.014403182758515,0.950870588235294,NA
"AZD7762 + ZM447439",-0.0343317260477849,0.872563921568627,NA
"Bortezomib + 5-Fluorouracil",0.00656594261315372,0.968773333333333,NA
"Bortezomib + Afatinib",-0.0866611925915956,0.726076078431373,NA
"Bortezomib + Alisertib",-0.0750907713343073,0.648385098039216,NA
"Bortezomib + Alpelisib",-0.206271036422071,0.136381960784314,NA
"Bortezomib + Axitinib",-0.0877354236954556,0.527558431372549,NA
"Bortezomib + AZD6482",0.0119064178843816,0.944614117647059,NA
"Bortezomib + AZD7762",-0.166860541814829,0.211672156862745,NA
"Bortezomib + AZD8055",-0.343226009213479,0.0690690196078431,NA
"Bortezomib + BI-2536",-0.318015982961121,0.212447058823529,NA
"Bortezomib + Camptothecin",0.209337655858348,0.194345882352941,NA
"Bortezomib + Cisplatin",0.116074175171907,0.311561568627451,NA
"Bortezomib + Crizotinib",0.0752300983070583,0.671043137254902,NA
"Bortezomib + Dabrafenib",-0.0965914853455043,0.407130196078431,NA
"Bortezomib + Docetaxel",-0.407457727141915,0.0368337254901961,NA
"Bortezomib + Doramapimod",0.0566845104057084,0.750463529411765,NA
"Bortezomib + Entinostat",-0.150564450443036,0.367047058823529,NA
"Bortezomib + Gemcitabine",0.00722129625161901,0.973381176470588,NA
"Bortezomib + GSK269962A",-0.0185349022338994,0.900677647058824,NA
"Bortezomib + JQ1",0.0602438970658543,0.707296470588235,NA
"Bortezomib + KU-55933",-0.101100073318266,0.289740392156863,NA
"Bortezomib + Lapatinib",-0.0866073239404754,0.665576470588235,NA
"Bortezomib + Linsitinib",0.0807607181375591,0.57924862745098,NA
"Bortezomib + Luminespib",-0.209071645372572,0.272538039215686,NA
"Bortezomib + MK-1775",-0.221525832341951,0.273301960784314,NA
"Bortezomib + MK-2206",-0.138723397673899,0.417301176470588,NA
"Bortezomib + Navitoclax",-0.06058365815635,0.807583529411765,NA
"Bortezomib + Nilotinib",-0.392709498594398,0.140318431372549,NA
"Bortezomib + NU7441",-0.0378232078445006,0.841169411764706,NA
"Bortezomib + Nutlin-3a (-)",-0.0227647041704546,0.833315294117647,NA
"Bortezomib + Olaparib",-0.139914092294957,0.222793725490196,NA
"Bortezomib + OSI-027",-0.183302624681263,0.214869803921569,NA
"Bortezomib + Paclitaxel",-0.281057993104321,0.152879215686275,NA
"Bortezomib + Palbociclib",0.0519883055383105,0.640548235294118,NA
"Bortezomib + PD173074",-0.233142632618028,0.05492,NA
"Bortezomib + PF-4708671",-0.277888907220936,0.0463090196078431,NA
"Bortezomib + Pictilisib",-0.0894246069810367,0.540001568627451,NA
"Bortezomib + Ribociclib",-0.0824106069206333,0.554933333333333,NA
"Bortezomib + RO-3306",0.0402589084896059,0.784927058823529,NA
"Bortezomib + Sapitinib",-0.232862857819197,0.141902745098039,NA
"Bortezomib + SB216763",0.00547774814618367,0.970302745098039,NA
"Bortezomib + SCH772984",0.117011851069919,0.409481568627451,NA
"Bortezomib + Sorafenib",-0.0311048256943031,0.884349803921569,NA
"Bortezomib + Taselisib",-0.0322534618896029,0.875747450980392,NA
"Bortezomib + Temozolomide",0.00613270909164338,0.965623529411765,NA
"Bortezomib + Tozasertib",0.187680109051571,0.268607843137255,NA
"Bortezomib + Trametinib",-0.113700676699314,0.496966274509804,NA
"Bortezomib + Uprosertib",-0.0282166030163529,0.852927058823529,NA
"Bortezomib + Venetoclax",-0.0363972586030294,0.720569411764706,NA
"Bortezomib + Vorinostat",-0.143343350202891,0.522797647058823,NA
"Bortezomib + Wee1 Inhibitor",-0.22540277092241,0.259003921568627,NA
"Bortezomib + ZM447439",0.180662130158891,0.377983529411765,NA
"Cisplatin + 5-Fluorouracil",-0.00549910744736011,0.971052549019608,NA
"Cisplatin + Afatinib",-0.115709823651698,0.632505098039216,NA
"Cisplatin + Alisertib",-0.03172469947391,0.816236862745098,NA
"Cisplatin + Alpelisib",-0.201126431167419,0.169222745098039,NA
"Cisplatin + Axitinib",-0.219456104656508,0.104261176470588,NA
"Cisplatin + AZD6482",-0.059301132254241,0.693847843137255,NA
"Cisplatin + AZD7762",0.0412438375851248,0.773941960784314,NA
"Cisplatin + AZD8055",-0.663979885569932,0.00786666666666667,NA
"Cisplatin + BI-2536",-0.523335758258165,0.065921568627451,NA
"Cisplatin + Bortezomib",-0.35434604731062,0.27808862745098,NA
"Cisplatin + Camptothecin",0.163957466613978,0.284272156862745,NA
"Cisplatin + Crizotinib",-0.144206384786752,0.407918431372549,NA
"Cisplatin + Dabrafenib",-0.14172117293977,0.182596078431373,NA
"Cisplatin + Docetaxel",-0.70303087508641,0.00241725490196078,NA
"Cisplatin + Doramapimod",0.0533014854828577,0.767623529411765,NA
"Cisplatin + Entinostat",-0.310065337915912,0.149752941176471,NA
"Cisplatin + Gemcitabine",-0.00380310235342427,0.984312156862745,NA
"Cisplatin + GSK269962A",-0.279868542905807,0.0823090196078431,NA
"Cisplatin + JQ1",-0.051442654786289,0.75355137254902,NA
"Cisplatin + KU-55933",-0.240345781666565,0.0275552941176471,NA
"Cisplatin + Lapatinib",-0.152738891097333,0.459912941176471,NA
"Cisplatin + Linsitinib",0.05618426821653,0.654614117647059,NA
"Cisplatin + Luminespib",-0.398297393171181,0.0682682352941176,NA
"Cisplatin + MK-1775",-0.345764498593511,0.105007843137255,NA
"Cisplatin + MK-2206",-0.262488559575047,0.165338039215686,NA
"Cisplatin + Navitoclax",-0.0783892117001781,0.757432156862745,NA
"Cisplatin + Nilotinib",-0.679898403600553,0.0235843137254902,NA
"Cisplatin + NU7441",-0.177287805649448,0.418883921568627,NA
"Cisplatin + Nutlin-3a (-)",-0.0304910636170905,0.792779607843137,NA
"Cisplatin + Olaparib",-0.248657874010648,0.0212023529411765,NA
"Cisplatin + OSI-027",-0.393395265424287,0.0267850980392157,NA
"Cisplatin + Paclitaxel",-0.711157062060215,0.0102,NA
"Cisplatin + Palbociclib",-0.00316448899266188,0.980376470588235,NA
"Cisplatin + PD173074",-0.24580527397702,0.0291011764705882,NA
"Cisplatin + PF-4708671",-0.480426597656965,0.00554039215686274,NA
"Cisplatin + Pictilisib",-0.155191967233703,0.337214901960784,NA
"Cisplatin + Ribociclib",-0.242158326038767,0.0642925490196078,NA
"Cisplatin + RO-3306",-0.000525549603279815,0.996754509803922,NA
"Cisplatin + Sapitinib",-0.331665720559502,0.0486760784313725,NA
"Cisplatin + SB216763",-0.0155215240327174,0.901472941176471,NA
"Cisplatin + SCH772984",-0.0249041137031583,0.854490196078431,NA
"Cisplatin + Sorafenib",-0.1413138360722,0.518246274509804,NA
"Cisplatin + Taselisib",-0.149744357523474,0.466946666666667,NA
"Cisplatin + Temozolomide",-0.0360603639626222,0.660079215686274,NA
"Cisplatin + Tozasertib",0.0228402420677911,0.868690980392157,NA
"Cisplatin + Trametinib",-0.130055182070675,0.375627450980392,NA
"Cisplatin + Uprosertib",-0.186226513550193,0.238518431372549,NA
"Cisplatin + Venetoclax",-0.154474756788004,0.0980094117647059,NA
"Cisplatin + Vorinostat",-0.186261248770464,0.441817254901961,NA
"Cisplatin + Wee1 Inhibitor",-0.207132699914818,0.383411764705882,NA
"Cisplatin + ZM447439",0.210822543548889,0.354556078431373,NA
"Crizotinib + 5-Fluorouracil",0.16883775852464,0.348281568627451,NA
"Crizotinib + Afatinib",-0.285567705839181,0.226694117647059,NA
"Crizotinib + Alisertib",-0.306570960777639,0.0916698039215686,NA
"Crizotinib + Alpelisib",-0.197740196977954,0.191167843137255,NA
"Crizotinib + Axitinib",-0.407918304665908,0.0157874509803922,NA
"Crizotinib + AZD6482",-0.21626787500171,0.17234431372549,NA
"Crizotinib + AZD7762",-0.119657028850581,0.423603137254902,NA
"Crizotinib + AZD8055",-0.259889955299258,0.156806274509804,NA
"Crizotinib + BI-2536",-0.239433590286835,0.341937254901961,NA
"Crizotinib + Bortezomib",-0.259451682699305,0.408697254901961,NA
"Crizotinib + Camptothecin",0.0643784767513917,0.62311137254902,NA
"Crizotinib + Cisplatin",0.0699896838241604,0.449653333333333,NA
"Crizotinib + Dabrafenib",-0.0548564432623155,0.647572549019608,NA
"Crizotinib + Docetaxel",-0.699604379761788,0.00478274509803922,NA
"Crizotinib + Doramapimod",-0.00511893596092796,0.978847843137255,NA
"Crizotinib + Entinostat",-0.0750209300656413,0.644378039215686,NA
"Crizotinib + Gemcitabine",-0.0674135504334593,0.59727137254902,NA
"Crizotinib + GSK269962A",-0.250518926408041,0.122203137254902,NA
"Crizotinib + JQ1",-0.299955235037734,0.0572235294117647,NA
"Crizotinib + KU-55933",-0.125424573407724,0.331782745098039,NA
"Crizotinib + Lapatinib",-0.198848582465949,0.411818823529412,NA
"Crizotinib + Linsitinib",-0.0223147109360593,0.836499607843137,NA
"Crizotinib + Luminespib",-0.105032565648694,0.577647843137255,NA
"Crizotinib + MK-1775",-0.295007783432316,0.158287843137255,NA
"Crizotinib + MK-2206",-0.467525345716078,0.0133654901960784,NA
"Crizotinib + Navitoclax",-0.0108227128635562,0.97180862745098,NA
"Crizotinib + Nilotinib",-0.27628768000655,0.327926274509804,NA
"Crizotinib + NU7441",0.0714510853561975,0.762178823529412,NA
"Crizotinib + Nutlin-3a (-)",-0.095774436413936,0.2804,NA
"Crizotinib + Olaparib",-0.114714965923079,0.294412549019608,NA
"Crizotinib + OSI-027",-0.118315392543299,0.442650980392157,NA
"Crizotinib + Paclitaxel",-0.538746399334408,0.0251756862745098,NA
"Crizotinib + Palbociclib",0.0901517408201209,0.507243921568627,NA
"Crizotinib + PD173074",-0.119248564521209,0.388110588235294,NA
"Crizotinib + PF-4708671",-0.17644530483064,0.17705568627451,NA
"Crizotinib + Pictilisib",-0.344661039033022,0.057998431372549,NA
"Crizotinib + Ribociclib",-0.276510740600825,0.0400062745098039,NA
"Crizotinib + RO-3306",-0.332320331768243,0.0375545098039216,NA
"Crizotinib + Sapitinib",0.106075308952374,0.477198431372549,NA
"Crizotinib + SB216763",-0.0600630853074175,0.488941176470588,NA
"Crizotinib + SCH772984",0.0321995984204224,0.808355294117647,NA
"Crizotinib + Sorafenib",-0.388433118360326,0.115152156862745,NA
"Crizotinib + Taselisib",-0.322360300847568,0.0862345098039216,NA
"Crizotinib + Temozolomide",-0.0327355213158375,0.629352941176471,NA
"Crizotinib + Tozasertib",-0.114000086968726,0.303712941176471,NA
"Crizotinib + Trametinib",-0.06099833085348,0.697811764705882,NA
"Crizotinib + Uprosertib",-0.255396057395986,0.123034509803922,NA
"Crizotinib + Venetoclax",-0.0728088565067834,0.508800784313725,NA
"Crizotinib + Vorinostat",-0.0625687474713438,0.791993725490196,NA
"Crizotinib + Wee1 Inhibitor",-0.269704970914101,0.225098039215686,NA
"Crizotinib + ZM447439",-0.237151374395582,0.30297568627451,NA
"Docetaxel + 5-Fluorouracil",0.0247074790264819,0.867939607843137,NA
"Docetaxel + Afatinib",-0.0385039215846507,0.865573333333333,NA
"Docetaxel + Alisertib",-0.212667557317999,0.274905882352941,NA
"Docetaxel + Alpelisib",0.0477173524202486,0.74967137254902,NA
"Docetaxel + Axitinib",-0.244500729481208,0.167679215686275,NA
"Docetaxel + AZD6482",0.0866288282752931,0.572974117647059,NA
"Docetaxel + AZD7762",-0.0621503663716156,0.645173333333333,NA
"Docetaxel + AZD8055",-0.322134362715546,0.0972305882352941,NA
"Docetaxel + BI-2536",-0.23651959004992,0.40229568627451,NA
"Docetaxel + Bortezomib",-0.341619293359922,0.252005490196078,NA
"Docetaxel + Camptothecin",0.157138827402866,0.345930980392157,NA
"Docetaxel + Cisplatin",0.097562867651348,0.426850980392157,NA
"Docetaxel + Crizotinib",-0.178198680195938,0.320138039215686,NA
"Docetaxel + Dabrafenib",-0.0544044635680487,0.636525490196078,NA
"Docetaxel + Doramapimod",0.0883200955744601,0.615353725490196,NA
"Docetaxel + Entinostat",-0.0308436738608762,0.840382745098039,NA
"Docetaxel + Gemcitabine",-0.0363400889055115,0.841945098039216,NA
"Docetaxel + GSK269962A",-0.111434742663128,0.444205490196078,NA
"Docetaxel + JQ1",0.00144190858709877,0.991330196078431,NA
"Docetaxel + KU-55933",-0.129807245342601,0.248079215686275,NA
"Docetaxel + Lapatinib",-0.102685194228148,0.619232941176471,NA
"Docetaxel + Linsitinib",0.0895392316562902,0.543908235294118,NA
"Docetaxel + Luminespib",-0.181613366590054,0.33569568627451,NA
"Docetaxel + MK-1775",-0.232950492987417,0.248876078431373,NA
"Docetaxel + MK-2206",-0.124933048300713,0.534552156862745,NA
"Docetaxel + Navitoclax",0.0552311459914033,0.806040784313726,NA
"Docetaxel + Nilotinib",-0.382196594244389,0.141120784313725,NA
"Docetaxel + NU7441",0.00766189140701938,0.975729411764706,NA
"Docetaxel + Nutlin-3a (-)",-0.0104518854554286,0.948518431372549,NA
"Docetaxel + Olaparib",-0.157653206798827,0.150527058823529,NA
"Docetaxel + OSI-027",-0.16691829802509,0.253523137254902,NA
"Docetaxel + Paclitaxel",-0.275430102678447,0.175502745098039,NA
"Docetaxel + Palbociclib",0.0404219838404218,0.730829803921569,NA
"Docetaxel + PD173074",-0.203927877333439,0.108047843137255,NA
"Docetaxel + PF-4708671",-0.229534443386755,0.0956509803921569,NA
"Docetaxel + Pictilisib",-0.0855453742794742,0.588676078431373,NA
"Docetaxel + Ribociclib",-0.11463013211431,0.528333333333333,NA
"Docetaxel + RO-3306",-0.0606024792767295,0.716682352941176,NA
"Docetaxel + Sapitinib",-0.156978546134424,0.341162352941176,NA
"Docetaxel + SB216763",0.0472882211049735,0.755117647058824,NA
"Docetaxel + SCH772984",0.106356323585607,0.485082352941176,NA
"Docetaxel + Sorafenib",-0.00756381448438267,0.97646431372549,NA
"Docetaxel + Taselisib",-0.111015095951933,0.587059607843137,NA
"Docetaxel + Temozolomide",-0.0150703978500784,0.880406274509804,NA
"Docetaxel + Tozasertib",-0.0742952247280363,0.657010196078431,NA
"Docetaxel + Trametinib",-0.0623680451461575,0.722900392156863,NA
"Docetaxel + Uprosertib",0.0130211481524268,0.933730196078431,NA
"Docetaxel + Venetoclax",-0.0226421702415204,0.843526274509804,NA
"Docetaxel + Vorinostat",-0.121974834678451,0.546995294117647,NA
"Docetaxel + Wee1 Inhibitor",-0.0623839908956113,0.765292549019608,NA
"Docetaxel + ZM447439",-0.101559943102627,0.585450980392157,NA
"Gemcitabine + 5-Fluorouracil",-0.00982783518139676,0.935273725490196,NA
"Gemcitabine + Afatinib",-0.272226720900651,0.240837647058824,NA
"Gemcitabine + Alisertib",-0.207886844617145,0.170811764705882,NA
"Gemcitabine + Alpelisib",-0.158127402727069,0.281907450980392,NA
"Gemcitabine + Axitinib",-0.264344553589849,0.0768454901960784,NA
"Gemcitabine + AZD6482",-0.0527295746683671,0.742592941176471,NA
"Gemcitabine + AZD7762",0.387653782818428,0.0698298039215686,NA
"Gemcitabine + AZD8055",-0.540340750318468,0.0117498039215686,NA
"Gemcitabine + BI-2536",-0.135453560472583,0.564981176470588,NA
"Gemcitabine + Bortezomib",-0.358123015897135,0.199133333333333,NA
"Gemcitabine + Camptothecin",0.165168676366525,0.243228235294118,NA
"Gemcitabine + Cisplatin",0.163527410705681,0.19357568627451,NA
"Gemcitabine + Crizotinib",-0.155365375992595,0.314741960784314,NA
"Gemcitabine + Dabrafenib",-0.151596239938384,0.203810196078431,NA
"Gemcitabine + Docetaxel",-0.713024307004234,0.00160313725490196,NA
"Gemcitabine + Doramapimod",0.0689994846483605,0.626262745098039,NA
"Gemcitabine + Entinostat",-0.239664934897459,0.179395294117647,NA
"Gemcitabine + GSK269962A",-0.299282473654292,0.0706462745098039,NA
"Gemcitabine + JQ1",0.056728046223931,0.783364705882353,NA
"Gemcitabine + KU-55933",-0.160503932424405,0.109596862745098,NA
"Gemcitabine + Lapatinib",-0.13786586724572,0.457590588235294,NA
"Gemcitabine + Linsitinib",-0.0603360143534002,0.635690980392157,NA
"Gemcitabine + Luminespib",-0.311481591766449,0.106506666666667,NA
"Gemcitabine + MK-1775",-0.30904728583572,0.0870039215686274,NA
"Gemcitabine + MK-2206",-0.171210467633335,0.306839215686275,NA
"Gemcitabine + Navitoclax",0.00710257350793005,0.978021176470588,NA
"Gemcitabine + Nilotinib",-0.74253357074482,0.0141882352941176,NA
"Gemcitabine + NU7441",-0.0805868130037989,0.623867450980392,NA
"Gemcitabine + Nutlin-3a (-)",-0.0468582428974646,0.670259607843137,NA
"Gemcitabine + Olaparib",-0.193226316692579,0.0556713725490196,NA
"Gemcitabine + OSI-027",-0.349657752326718,0.0336219607843137,NA
"Gemcitabine + Paclitaxel",-1,0.000819607843137255,NA
"Gemcitabine + Palbociclib",0.0314827196495262,0.78023137254902,NA
"Gemcitabine + PD173074",-0.252689337360541,0.0283207843137255,NA
"Gemcitabine + PF-4708671",-0.411940024258509,0.0086243137254902,NA
"Gemcitabine + Pictilisib",-0.138172071213857,0.334130980392157,NA
"Gemcitabine + Ribociclib",-0.0865655695731159,0.480447843137255,NA
