"","sActivity","P","id"
"Crizotinib + Pictilisib",-0.243175290844389,0.076601568627451,NA
"Crizotinib + Ribociclib",-0.240529383944469,0.0240462745098039,NA
"Crizotinib + RO-3306",-0.256678018491478,0.0381756862745098,NA
"Crizotinib + Sapitinib",0.0928840614326223,0.429032941176471,NA
"Crizotinib + SB216763",-0.0471744638565409,0.463523921568627,NA
"Crizotinib + SCH772984",-0.0152524050995052,0.849380392156863,NA
"Crizotinib + Sorafenib",-0.261171705164326,0.180316862745098,NA
"Crizotinib + Taselisib",-0.28642134179943,0.0749945098039216,NA
"Crizotinib + Temozolomide",-0.0441890842868435,0.41589568627451,NA
"Crizotinib + Tozasertib",-0.181880610980539,0.0742109803921569,NA
"Crizotinib + Trametinib",-0.0380886795625733,0.760942745098039,NA
"Crizotinib + Uprosertib",-0.254255740277169,0.0663529411764706,NA
"Crizotinib + Venetoclax",-0.0492473886551238,0.551538823529412,NA
"Crizotinib + Vorinostat",-0.0949498488756493,0.572010980392157,NA
"Crizotinib + Wee1 Inhibitor",-0.225231992796249,0.211656470588235,NA
"Crizotinib + ZM447439",-0.244672363092248,0.17636862745098,NA
"Docetaxel + 5-Fluorouracil",-0.0337199761063374,0.758597647058823,NA
"Docetaxel + Afatinib",0.00338843970703035,0.981762352941176,NA
"Docetaxel + Alisertib",-0.177370891105026,0.271296470588235,NA
"Docetaxel + Alpelisib",-0.0322611605103428,0.76254431372549,NA
"Docetaxel + Axitinib",-0.192956477249824,0.166068235294118,NA
"Docetaxel + AZD6482",0.0802946892052862,0.535630588235294,NA
"Docetaxel + AZD7762",-0.116849308628414,0.313918431372549,NA
"Docetaxel + AZD8055",-0.221390948073897,0.119249411764706,NA
"Docetaxel + BI-2536",-0.20654995430599,0.323319215686275,NA
"Docetaxel + Bortezomib",-0.199145481324374,0.379746666666667,NA
"Docetaxel + Camptothecin",0.0826114193264768,0.500399215686275,NA
"Docetaxel + Cisplatin",0.0666897730162657,0.492585882352941,NA
"Docetaxel + Crizotinib",-0.129432995538703,0.342101960784314,NA
"Docetaxel + Dabrafenib",-0.0499227217510136,0.582834509803922,NA
"Docetaxel + Doramapimod",0.0888861103017637,0.501948235294118,NA
"Docetaxel + Entinostat",-0.0924452908740795,0.422809411764706,NA
"Docetaxel + Gemcitabine",-0.0329752305411269,0.806789019607843,NA
"Docetaxel + GSK269962A",-0.0573723521892231,0.619754509803922,NA
"Docetaxel + JQ1",0.0200618585766589,0.872713725490196,NA
"Docetaxel + KU-55933",-0.153592266779556,0.106450196078431,NA
"Docetaxel + Lapatinib",-0.0443186102430782,0.784919215686275,NA
"Docetaxel + Linsitinib",0.0651115983772136,0.581331764705882,NA
"Docetaxel + Luminespib",-0.171163572869589,0.251684705882353,NA
"Docetaxel + MK-1775",-0.182344271497339,0.246145098039216,NA
"Docetaxel + MK-2206",-0.0196242879058196,0.879789803921569,NA
"Docetaxel + Navitoclax",0.0454838704460773,0.787289411764706,NA
"Docetaxel + Nilotinib",-0.245030421662745,0.234207058823529,NA
"Docetaxel + NU7441",-0.0251315743173716,0.852530196078431,NA
"Docetaxel + Nutlin-3a (-)",-0.0604939585214763,0.578998431372549,NA
"Docetaxel + Olaparib",-0.15191871490894,0.0915952941176471,NA
"Docetaxel + OSI-027",-0.217910807408343,0.0773803921568628,NA
"Docetaxel + Paclitaxel",-0.163794245835763,0.29090431372549,NA
"Docetaxel + Palbociclib",-0.00142446852398221,0.984916078431373,NA
"Docetaxel + PD173074",-0.183007216062148,0.0900117647058823,NA
"Docetaxel + PF-4708671",-0.195121396090583,0.0805874509803922,NA
"Docetaxel + Pictilisib",-0.0440770689066219,0.719232156862745,NA
"Docetaxel + Ribociclib",-0.0399703369475108,0.76708862745098,NA
"Docetaxel + RO-3306",0.011855740844433,0.913425098039216,NA
"Docetaxel + Sapitinib",-0.117709098255734,0.326430588235294,NA
"Docetaxel + SB216763",0.0464006343787589,0.65883137254902,NA
"Docetaxel + SCH772984",0.0378530289652528,0.734154509803922,NA
"Docetaxel + Sorafenib",0.0386730624486504,0.801359215686275,NA
"Docetaxel + Taselisib",-0.0529203561184308,0.733355294117647,NA
"Docetaxel + Temozolomide",-0.0293854992227236,0.713035294117647,NA
"Docetaxel + Tozasertib",-0.0575218438014902,0.665222745098039,NA
"Docetaxel + Trametinib",-0.079444753009527,0.568818039215686,NA
"Docetaxel + Uprosertib",-0.0257927903920432,0.824294901960784,NA
"Docetaxel + Venetoclax",-0.0477946583360468,0.567261960784314,NA
"Docetaxel + Vorinostat",-0.119916172106137,0.436162352941176,NA
"Docetaxel + Wee1 Inhibitor",-0.0957076144933713,0.552312941176471,NA
"Docetaxel + ZM447439",-0.0696668846828716,0.63308862745098,NA
"Gemcitabine + 5-Fluorouracil",-0.07417602782613,0.426676078431373,NA
"Gemcitabine + Afatinib",-0.147244038114453,0.382116862745098,NA
"Gemcitabine + Alisertib",-0.214118799506096,0.100122352941176,NA
"Gemcitabine + Alpelisib",-0.163552170450608,0.165350588235294,NA
"Gemcitabine + Axitinib",-0.196563220034271,0.0962345098039216,NA
"Gemcitabine + AZD6482",0.024673361367045,0.817229019607843,NA
"Gemcitabine + AZD7762",0.23850942642019,0.13876,NA
"Gemcitabine + AZD8055",-0.391430365630585,0.012363137254902,NA
"Gemcitabine + BI-2536",-0.186570892173013,0.298778823529412,NA
"Gemcitabine + Bortezomib",-0.189151502235783,0.378172549019608,NA
"Gemcitabine + Camptothecin",0.0917706372120745,0.368754509803922,NA
"Gemcitabine + Cisplatin",0.127578038730486,0.202285490196078,NA
"Gemcitabine + Crizotinib",-0.135127799879675,0.268155294117647,NA
"Gemcitabine + Dabrafenib",-0.131472112309149,0.181134117647059,NA
"Gemcitabine + Docetaxel",-0.620959093376593,0.00154745098039216,NA
"Gemcitabine + Doramapimod",0.0670620408397989,0.564892549019608,NA
"Gemcitabine + Entinostat",-0.102222002294293,0.408881568627451,NA
"Gemcitabine + GSK269962A",-0.164171908032954,0.168497254901961,NA
"Gemcitabine + JQ1",0.123747869939203,0.440073725490196,NA
"Gemcitabine + KU-55933",-0.188963527349472,0.0404941176470588,NA
"Gemcitabine + Lapatinib",-0.0766223433648314,0.605596862745098,NA
"Gemcitabine + Linsitinib",-0.0375564929965013,0.698846274509804,NA
"Gemcitabine + Luminespib",-0.275895121066636,0.0892556862745098,NA
"Gemcitabine + MK-1775",-0.257506937896473,0.0830007843137255,NA
"Gemcitabine + MK-2206",-0.110357788333876,0.382912156862745,NA
"Gemcitabine + Navitoclax",0.0463274086139994,0.74905568627451,NA
"Gemcitabine + Nilotinib",-0.52337754086716,0.0216909803921569,NA
"Gemcitabine + NU7441",-0.103207873712418,0.441632941176471,NA
"Gemcitabine + Nutlin-3a (-)",-0.0483673687295502,0.583621960784314,NA
"Gemcitabine + Olaparib",-0.169246268567034,0.0357749019607843,NA
"Gemcitabine + OSI-027",-0.338974721710671,0.0193505882352941,NA
"Gemcitabine + Paclitaxel",-1,0.000802352941176471,NA
"Gemcitabine + Palbociclib",-0.0128861956669839,0.85647137254902,NA
"Gemcitabine + PD173074",-0.222754590470758,0.0247882352941176,NA
"Gemcitabine + PF-4708671",-0.326783795694462,0.00838980392156863,NA
"Gemcitabine + Pictilisib",-0.0829509572761481,0.454087058823529,NA
